Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
DURGAPUR,City Centre,E4,Complex,Janpath 55,2,COMMERCIAL,291,260,48965.35,1323.386
UJJAIN,Mahakal Marg,C3,Section-A,Temple View 20,2,COMMERCIAL,19,17,18804.39,23.129
MANGALURU,Mangaluru West,C3,Complex,Old City 29,2,COMMERCIAL,512,473,492118.35,1549.439
MADURAI,Melur,E4,Market,New Town 87,2,COMMERCIAL,879,854,122311.59,3610.216
JAIPUR,Malviya Nagar,Rural,Market,Old City 6,2,COMMERCIAL,879,839,1191181.83,4381.718
TIRUNELVELI,Tenkasi,C3,Main,Janpath 51,2,COMMERCIAL,656,558,577878.42,1686.478
JALANDHAR,Adarsh Nagar,N1,Section-A,Business Park 33,2,COMMERCIAL,444,443,183262.15,938.161
CHENNAI SOUTH,Tambaram,C3,Extension,Station Road 78,2,COMMERCIAL,1356,1086,2483438.53,2646.063
RAJAHMUNDRY,Kadiyam,Ind,Hub,Temple View 42,2,COMMERCIAL,1368,1123,813706.27,1414.477
HUBBALLI,Hubballi Central,Central,Hub,Janpath 91,2,COMMERCIAL,877,795,358703.99,2954.295
GUNTUR,Guntur Rural,S2,Section-B,High Street 88,2,COMMERCIAL,777,754,398323.32,2580.306
LUCKNOW,Aliganj,Metro,Hub,New Town 36,2,COMMERCIAL,1322,1188,503210.69,1571.925
AURANGABAD,CIDCO,S2,Extension,High Street 70,2,COMMERCIAL,1034,1016,1223364.92,3492.843
GHAZIABAD,Loni,Central,Complex,Gokulam 48,2,COMMERCIAL,1289,1241,1774439.79,3799.384
NELLORE,Nellore Rural,C3,Plaza,High Street 95,2,COMMERCIAL,1092,1032,122822.65,5032.506
SURAT,Katargam,Rural,Bazaar,Business Park 81,2,COMMERCIAL,580,530,95651.12,1905.557
LUDHIANA,Ludhiana Rural,S2,Section-B,Station Road 82,2,COMMERCIAL,915,872,475790.24,3874.213
HOWRAH,Salkia,E4,Extension,Station Road 90,2,COMMERCIAL,965,815,1444726.89,2710.239
JABALPUR,Madhotal,Central,Main,Station Road 31,2,COMMERCIAL,323,272,366791.31,496.905
GANDHINAGAR,Sector 21,Rural,Complex,Old City 66,2,COMMERCIAL,204,182,295012.22,865.922
SAGAR,Makronia,Rural,Market,Old City 1,2,COMMERCIAL,888,768,1510648.66,4426.621
MEERUT,Sardhana,S2,Main,New Town 80,2,COMMERCIAL,173,141,194584.0,655.664
SALEM,Salem Town,Rural,Hub,Gokulam 17,2,COMMERCIAL,1132,937,1027664.13,3654.078
KALYAN,Ulhasnagar,Central,Hub,Station Road 88,2,COMMERCIAL,57,53,82506.64,261.71
KOZHIKODE,Mavoor Road,Metro,Bazaar,Janpath 22,2,COMMERCIAL,1351,1207,1951069.45,2077.225
TIRUPATI,Balaji Colony,C3,Hub,Station Road 21,2,COMMERCIAL,1389,1339,2438045.02,5407.071
ASANSOL,Asansol Town,N1,Bazaar,Temple View 66,2,COMMERCIAL,1390,1157,222531.21,2326.145
NASHIK,Ambad,C3,Hub,Old City 68,2,COMMERCIAL,1145,1097,1074986.62,3138.739
BALLARI,Hospet,Town,Bazaar,High Street 75,2,COMMERCIAL,1437,1210,1373767.77,6615.053
NOIDA,Sector 18,Metro,Hub,High Street 71,2,COMMERCIAL,308,248,169757.0,1086.325
BATHINDA,Gonuana,C3,Extension,Old City 76,2,COMMERCIAL,1237,1031,418171.37,1934.146
GWALIOR,Dabra,E4,Market,High Street 28,2,COMMERCIAL,469,459,330883.02,1441.208
ASANSOL,Asansol Town,Ind,Market,Janpath 85,2,COMMERCIAL,1429,1286,895301.61,3869.321
KOCHI,Edappally,C3,Market,Station Road 16,2,COMMERCIAL,708,607,1319712.9,2238.725
BATHINDA,Bathinda City,Ind,Market,Station Road 11,2,COMMERCIAL,566,479,159697.06,2364.28
UJJAIN,Ujjain North,Rural,Complex,Old City 65,2,COMMERCIAL,440,420,492311.41,1417.555
REWA,Mauganj,S2,Bazaar,Temple View 62,2,COMMERCIAL,1427,1248,512324.79,6755.234
GHAZIABAD,Modinagar,Rural,Main,Janpath 26,2,COMMERCIAL,1181,1037,512822.56,3948.419
CHENNAI NORTH,Anna Nagar,E4,Section-B,Gokulam 9,2,COMMERCIAL,805,787,803724.88,3644.195
INDORE,Vijay Nagar,Town,Section-A,Business Park 73,2,COMMERCIAL,370,330,110026.33,637.856
SILIGURI,Sevoke Road,E4,Complex,Janpath 33,2,COMMERCIAL,241,213,300845.0,860.092
RAJAHMUNDRY,Dowleswaram,Town,Plaza,Business Park 23,2,COMMERCIAL,1136,1045,175388.01,1890.446
AJMER,Vaishali,Ind,Market,Old City 83,2,COMMERCIAL,1464,1441,158155.8,5120.414
ASANSOL,Raniganj,Rural,Hub,Janpath 37,2,COMMERCIAL,186,174,118814.87,787.323
INDORE,Vijay Nagar,Metro,Plaza,Gokulam 7,2,COMMERCIAL,619,515,1026015.11,2178.483
CHENNAI NORTH,Ambattur,E4,Extension,Old City 95,2,COMMERCIAL,106,96,169582.47,271.363
SAGAR,Bina,E4,Section-A,Temple View 6,2,COMMERCIAL,10,8,10050.77,12.568
KOTA,Kota Industrial,N1,Bazaar,High Street 45,2,COMMERCIAL,1340,1176,2492719.97,6544.636
TIRUPATI,KT Road,C3,Complex,Old City 42,2,COMMERCIAL,539,533,930746.21,787.68
KOTA,Vigyan Nagar,Town,Main,Janpath 25,2,COMMERCIAL,773,667,235520.34,1733.331
THRISSUR,Patturaikkal,N1,Market,New Town 30,2,COMMERCIAL,851,782,1365266.54,1555.625
PUNE,Shivajinagar,S2,Section-A,Station Road 23,2,COMMERCIAL,1295,1191,2529988.57,3627.796
TIRUPATI,Tiruchanoor,W5,Bazaar,Business Park 95,2,COMMERCIAL,431,386,135964.91,1486.103
AHMEDABAD,Navrangpura,E4,Hub,Station Road 17,2,COMMERCIAL,1047,855,2034254.49,5106.869
BIKANER,Lunkaransar,Town,Plaza,Station Road 33,2,COMMERCIAL,1499,1243,1928355.6,2330.872
KOZHIKODE,Mavoor Road,Ind,Market,Business Park 48,2,COMMERCIAL,85,76,76974.13,126.508
ALWAR,Bhiwadi,Metro,Complex,New Town 11,2,COMMERCIAL,1091,880,119577.04,5212.415
BARAMATI,Indapur,Ind,Hub,Business Park 13,2,COMMERCIAL,444,366,637107.21,1836.889
GHAZIABAD,Loni,Rural,Hub,Janpath 62,2,COMMERCIAL,1316,1246,2106669.24,2034.494
TRICHY,Srirangam,Metro,Complex,Business Park 63,2,COMMERCIAL,386,383,371433.66,465.566
SALEM,Salem Town,N1,Section-A,Janpath 71,2,COMMERCIAL,1187,1149,2300443.17,4238.32
SURAT,Udhna,Rural,Section-A,Janpath 31,2,COMMERCIAL,1057,912,459486.02,2218.367
JAIPUR,Malviya Nagar,S2,Complex,Station Road 72,2,COMMERCIAL,1411,1338,509529.47,1509.89
SILIGURI,Hill Cart,C3,Plaza,Old City 51,2,COMMERCIAL,664,566,545548.53,3123.535
KOCHI,Edappally,S2,Plaza,High Street 67,2,COMMERCIAL,898,862,779498.99,1163.747
THRISSUR,Ollur,E4,Bazaar,Janpath 82,2,COMMERCIAL,25,24,26806.26,73.567
BENGALURU SOUTH,Banashankari,Rural,Bazaar,Station Road 92,2,COMMERCIAL,563,560,615064.8,1609.998
JAIPUR,Mansarovar,S2,Complex,Gokulam 51,2,COMMERCIAL,1424,1180,323618.19,2168.319
VIJAYAWADA,Gunadala,S2,Main,Station Road 34,2,COMMERCIAL,267,227,28545.37,740.423
UJJAIN,Ujjain North,C3,Market,Business Park 8,2,COMMERCIAL,551,450,374103.94,2744.747
ALWAR,Neemrana,N1,Hub,Janpath 30,2,COMMERCIAL,16,14,20307.81,23.872
KOZHIKODE,Kozhikode Town,E4,Plaza,Business Park 29,2,COMMERCIAL,327,275,636614.89,1303.735
VIJAYAWADA,Bhavanipuram,N1,Section-B,Station Road 99,2,COMMERCIAL,721,670,1221035.47,2245.92
AMRITSAR,Amritsar Cantt,S2,Section-B,Station Road 71,2,COMMERCIAL,315,313,292288.09,589.922
PATHANKOT,Su過npur,W5,Plaza,Old City 15,2,COMMERCIAL,1122,1112,2166469.94,1662.06
LUDHIANA,Ludhiana Rural,W5,Section-B,Station Road 95,2,COMMERCIAL,1218,1101,571073.72,5399.049
PATIALA,Leela Bhawan,E4,Hub,Janpath 52,2,COMMERCIAL,643,545,999116.64,3123.07
DURGAPUR,Benachity,S2,Section-B,Business Park 67,2,COMMERCIAL,415,332,554419.61,685.199
PALAKKAD,Chittur,Rural,Section-A,Gokulam 96,2,COMMERCIAL,1352,1180,2121000.24,2841.049
PALAKKAD,Fort,Ind,Complex,Janpath 67,2,COMMERCIAL,1021,825,200234.84,2968.232
AURANGABAD,Waluj,C3,Market,Station Road 48,2,COMMERCIAL,134,124,245302.98,156.769
AHMEDABAD,Maninagar,Town,Plaza,New Town 92,2,COMMERCIAL,109,100,99976.0,441.407
MADURAI,Usilampatti,Metro,Main,Janpath 74,2,COMMERCIAL,968,793,1343421.54,1646.333
COIMBATORE,Gandhipuram,Metro,Complex,High Street 6,2,COMMERCIAL,180,146,328589.17,564.785
SILIGURI,Matigara,E4,Extension,Old City 33,2,COMMERCIAL,409,343,546046.99,1611.897
HOWRAH,Liluah,Town,Section-A,Station Road 92,2,COMMERCIAL,133,119,100812.55,278.048
AJMER,Vaishali,S2,Plaza,Station Road 11,2,COMMERCIAL,369,355,734917.11,909.731
KOLLAM,Kottarakkara,W5,Bazaar,Station Road 1,2,COMMERCIAL,840,681,234507.29,3585.229
SURAT,Varachha,C3,Section-A,Business Park 72,2,COMMERCIAL,14,12,5645.28,36.054
NELLORE,Trunk Road,Rural,Bazaar,Business Park 48,2,COMMERCIAL,796,794,610314.16,2751.286
HOWRAH,Salkia,Town,Complex,New Town 85,2,COMMERCIAL,1276,1091,2255796.52,2042.672
KOLKATA SOUTH,Gariahat,Town,Plaza,New Town 53,2,COMMERCIAL,267,230,444316.66,379.729
TIRUNELVELI,Tenkasi,Ind,Section-B,Gokulam 13,2,COMMERCIAL,1236,1218,2456224.82,2532.524
KANNUR,Payyanur,N1,Main,Station Road 97,2,COMMERCIAL,261,248,340160.92,1093.524
ALWAR,Neemrana,S2,Hub,New Town 96,2,COMMERCIAL,388,382,434180.36,1647.866
BARAMATI,Indapur,C3,Complex,High Street 12,2,COMMERCIAL,826,744,1191888.31,3862.26
KOLKATA NORTH,Shyambazar,E4,Hub,New Town 66,2,COMMERCIAL,789,703,752669.0,929.656
BATHINDA,Bathinda City,Town,Section-A,Janpath 70,2,COMMERCIAL,1293,1128,2158934.96,5386.428
NASHIK,Nashik Road,Ind,Complex,Old City 42,2,COMMERCIAL,1257,1169,2257572.31,5795.902
AMRITSAR,Hall Gate,N1,Complex,Gokulam 83,2,COMMERCIAL,1406,1313,1681198.69,2773.855
KURNOOL,Dhone,Ind,Complex,Business Park 15,2,COMMERCIAL,970,845,319182.3,2750.064
MANGALURU,Puttur,S2,Hub,Business Park 73,2,COMMERCIAL,608,531,614712.66,2878.445
JAIPUR,Mansarovar,Metro,Plaza,New Town 82,2,COMMERCIAL,166,146,120821.75,745.94
KALYAN,Dombivli,Town,Main,Janpath 8,2,COMMERCIAL,1417,1299,174884.42,3441.565
SALEM,Attur,Central,Hub,High Street 61,2,COMMERCIAL,1258,1033,2333693.8,4464.474
AJMER,Pushkar,Town,Extension,Gokulam 46,2,COMMERCIAL,549,522,682254.34,1155.245
KOCHI,Kadavanthra,S2,Market,Old City 37,2,COMMERCIAL,118,99,92923.04,224.407
UJJAIN,Mahakal Marg,N1,Extension,Business Park 5,2,COMMERCIAL,446,402,801105.93,2008.931
VIJAYAWADA,Gunadala,C3,Main,New Town 21,2,COMMERCIAL,948,830,1180739.82,4604.159
BHOPAL,Bittan Market,C3,Market,Old City 11,2,COMMERCIAL,1383,1363,2610810.25,5593.445
SAGAR,Khurai,N1,Market,High Street 85,2,COMMERCIAL,680,581,1044135.69,825.269
RAJAHMUNDRY,Rajahmundry Rural,N1,Extension,Temple View 98,2,COMMERCIAL,554,470,308244.61,630.96
BENGALURU SOUTH,Banashankari,E4,Section-A,Old City 21,2,COMMERCIAL,53,44,52035.0,125.076
UDAIPUR,Sukher,N1,Plaza,Temple View 67,2,COMMERCIAL,206,196,358077.57,699.901
ASANSOL,Jamuria,Metro,Section-B,Temple View 23,2,COMMERCIAL,506,493,625008.28,1951.023
TRICHY,Thiruverumbur,S2,Hub,High Street 6,2,COMMERCIAL,1430,1292,669233.58,4516.403
MUMBAI,Sion,Ind,Hub,New Town 61,2,COMMERCIAL,469,417,242694.77,2031.37
MUMBAI,Dharavi,C3,Hub,Gokulam 9,2,COMMERCIAL,1292,1087,1999301.46,3959.033
BENGALURU EAST,Shivajinagar,W5,Hub,Business Park 32,2,COMMERCIAL,156,152,151488.32,656.184
MANGALURU,Puttur,Town,Hub,High Street 65,2,COMMERCIAL,575,525,482664.44,1623.312
ASANSOL,Raniganj,Central,Section-A,Business Park 19,2,COMMERCIAL,676,602,175642.8,1194.255
BALLARI,Hospet,W5,Plaza,Old City 44,2,COMMERCIAL,565,481,992872.83,2083.926
SILIGURI,Hill Cart,Metro,Complex,Janpath 1,2,COMMERCIAL,1372,1370,2523891.68,4848.252
SAGAR,Makronia,Ind,Plaza,Station Road 94,2,COMMERCIAL,234,192,102483.05,766.227
KURNOOL,Adoni,Central,Market,Gokulam 16,2,COMMERCIAL,1230,1190,1647886.24,5486.998
HOWRAH,Liluah,Ind,Complex,High Street 62,2,COMMERCIAL,1077,1009,143921.98,4615.811
JABALPUR,Jabalpur Rural,Ind,Section-B,Gokulam 60,2,COMMERCIAL,457,374,514232.0,2268.727
ALWAR,Bhiwadi,W5,Market,New Town 37,2,COMMERCIAL,450,387,118523.11,1055.178
VADODARA,Akota,N1,Plaza,Business Park 96,2,COMMERCIAL,1221,1164,696500.53,5508.746
MYSURU,Mysuru City,Town,Bazaar,New Town 43,2,COMMERCIAL,629,541,943302.09,3131.262
DURGAPUR,Durgapur Rural,N1,Market,High Street 72,2,COMMERCIAL,423,390,376362.47,929.869
RAJAHMUNDRY,Rajahmundry Rural,Metro,Hub,Temple View 54,2,COMMERCIAL,789,744,292644.04,1958.25
KOLKATA SOUTH,Ballygunge,Ind,Bazaar,Gokulam 42,2,COMMERCIAL,1498,1265,788939.68,6274.819
KANNUR,Kannur Town,W5,Section-B,Business Park 5,2,COMMERCIAL,319,273,405482.85,1386.007
NAGPUR,Civil Lines,W5,Plaza,Station Road 82,2,COMMERCIAL,1316,1061,762111.56,6455.923
JAMNAGAR,Hapa,S2,Main,Temple View 98,2,COMMERCIAL,162,140,279889.55,632.866
KOTA,Gumanpura,Central,Section-B,Old City 98,2,COMMERCIAL,1083,957,848699.57,4697.812
SAGAR,Makronia,Central,Bazaar,High Street 4,2,COMMERCIAL,587,484,502319.66,1482.426
TIRUPATI,Renigunta,E4,Hub,High Street 9,2,COMMERCIAL,1167,945,1594159.81,3771.145
KALABURAGI,Shahabad,E4,Hub,High Street 20,2,COMMERCIAL,967,822,1887215.31,2834.549
MYSURU,Hunsur,W5,Extension,High Street 73,2,COMMERCIAL,423,403,489112.21,605.929
VISAKHAPATNAM,Steel Plant,Central,Plaza,Janpath 86,2,COMMERCIAL,862,830,588841.06,3604.631
PATIALA,Patiala Rural,W5,Extension,New Town 77,2,COMMERCIAL,1395,1244,1495115.55,6360.714
TRICHY,Manapparai,Metro,Main,Temple View 43,2,COMMERCIAL,1122,1036,561640.81,2983.414
KURNOOL,Kurnool City,Rural,Bazaar,Old City 31,2,COMMERCIAL,881,816,960492.04,1574.254
CHENNAI NORTH,Anna Nagar,Rural,Market,Temple View 93,2,COMMERCIAL,654,638,1160506.0,1664.631
RAJAHMUNDRY,Rajahmundry Rural,E4,Plaza,Janpath 35,2,COMMERCIAL,1094,1077,244781.19,3062.141
BATHINDA,Rampura Phul,C3,Bazaar,New Town 87,2,COMMERCIAL,1081,936,1434178.21,3497.774
JAIPUR,Amer,Rural,Plaza,Station Road 21,2,COMMERCIAL,845,698,1600659.15,1321.856
KOZHIKODE,Feroke,Ind,Hub,High Street 80,2,COMMERCIAL,888,821,1172099.89,4201.696
VISAKHAPATNAM,MVP Colony,Ind,Bazaar,High Street 24,2,COMMERCIAL,1426,1294,339407.24,3510.5
AGRA,Agra Cantt,C3,Main,Gokulam 68,2,COMMERCIAL,1171,1155,386485.12,4718.709
GANDHINAGAR,Infocity,E4,Market,Janpath 86,2,COMMERCIAL,307,272,285658.37,710.546
CHENNAI NORTH,Perambur,Ind,Hub,Station Road 49,2,COMMERCIAL,642,612,402459.52,1659.959
SALEM,Omalur,Rural,Complex,New Town 70,2,COMMERCIAL,1270,1161,1544559.57,2408.567
SAGAR,Sagar City,W5,Bazaar,Station Road 19,2,COMMERCIAL,652,525,854925.55,2121.648
SALEM,Omalur,Rural,Complex,Gokulam 29,2,COMMERCIAL,1174,1079,404372.05,5803.26
CHENNAI NORTH,Anna Nagar,E4,Market,Janpath 71,2,COMMERCIAL,870,847,634545.89,2590.636
PATHANKOT,Dhangu Road,N1,Hub,Temple View 98,2,COMMERCIAL,61,54,51211.15,136.403
KOZHIKODE,Kozhikode Town,Metro,Market,High Street 50,2,COMMERCIAL,923,858,1568253.63,1850.754
BHOPAL,Bairagarh,W5,Bazaar,Old City 87,2,COMMERCIAL,111,106,172225.33,363.38
LUCKNOW,Hazratganj,N1,Bazaar,Temple View 75,2,COMMERCIAL,1187,971,1796170.82,4404.897
CHENNAI NORTH,Perambur,S2,Bazaar,Janpath 14,2,COMMERCIAL,397,380,725522.78,817.907
RAJKOT,University Road,E4,Bazaar,Business Park 15,2,COMMERCIAL,711,646,865518.13,2380.07
VARANASI,Lanka,N1,Extension,Station Road 73,2,COMMERCIAL,95,86,43312.96,376.27
ALWAR,Bhiwadi,Rural,Section-A,Station Road 9,2,COMMERCIAL,1191,1179,1808575.17,5832.726
CHENNAI SOUTH,Tambaram,C3,Complex,Business Park 96,2,COMMERCIAL,725,716,890550.99,1186.182
KOLKATA SOUTH,Behala,S2,Bazaar,Gokulam 60,2,COMMERCIAL,674,615,80030.08,2025.096
JABALPUR,Wright Town,N1,Bazaar,Business Park 97,2,COMMERCIAL,95,82,103866.28,289.711
AGRA,Loha Mandi,Town,Bazaar,High Street 78,2,COMMERCIAL,487,404,486104.16,803.569
GWALIOR,Gwalior Fort Area,W5,Hub,Business Park 53,2,COMMERCIAL,137,124,26529.4,590.057
UDAIPUR,Chetek Circle,W5,Bazaar,Gokulam 39,2,COMMERCIAL,317,299,370154.24,640.13
LUDHIANA,Feroze Gandhi Market,W5,Section-A,Old City 64,2,COMMERCIAL,905,766,1007205.43,3844.252
BIKANER,Bikaner City,N1,Complex,Station Road 83,2,COMMERCIAL,158,130,163599.36,386.941
MADURAI,Usilampatti,N1,Market,Temple View 95,2,COMMERCIAL,1233,1098,1878402.2,1833.258
LUDHIANA,Feroze Gandhi Market,Central,Market,Temple View 84,2,COMMERCIAL,909,782,1464486.61,999.428
AURANGABAD,Chikhalthana,N1,Hub,Janpath 88,2,COMMERCIAL,805,732,864388.05,2177.794
BENGALURU NORTH,Hebbal,E4,Main,High Street 72,2,COMMERCIAL,1378,1370,1025732.35,3299.926
KOLKATA SOUTH,Gariahat,C3,Hub,Temple View 57,2,COMMERCIAL,10,8,13573.61,28.299
TRIVANDRUM,Pattom,Town,Bazaar,Business Park 45,2,COMMERCIAL,1184,1046,968557.99,1649.593
VISAKHAPATNAM,Steel Plant,Town,Complex,Gokulam 96,2,COMMERCIAL,143,123,238161.45,520.076
NOIDA,Dadri,S2,Market,Temple View 59,2,COMMERCIAL,1156,1135,2128592.66,4994.212
BARAMATI,Daund,N1,Main,Gokulam 18,2,COMMERCIAL,69,55,119613.47,301.226
DURGAPUR,Steel Township,Town,Section-B,Station Road 75,2,COMMERCIAL,357,306,523344.11,1141.306
INDORE,MG Road,S2,Main,Business Park 70,2,COMMERCIAL,727,723,960811.73,1311.633
KALYAN,Ulhasnagar,Rural,Bazaar,Business Park 47,2,COMMERCIAL,954,948,960399.56,2177.329
AJMER,Pushkar,W5,Bazaar,Gokulam 80,2,COMMERCIAL,1000,817,974761.81,3772.801
NASHIK,Nashik Road,Central,Section-B,Old City 31,2,COMMERCIAL,1388,1341,581215.45,3777.345
BIKANER,Bikaner City,E4,Extension,Gokulam 84,2,COMMERCIAL,836,774,525672.59,3710.553
KALYAN,Kalyan East,Town,Extension,Temple View 51,2,COMMERCIAL,1138,1065,1441433.25,1401.452
BENGALURU EAST,Shivajinagar,Metro,Extension,Station Road 90,2,COMMERCIAL,41,34,63746.49,114.206
JABALPUR,Civic Centre,E4,Extension,New Town 7,2,COMMERCIAL,520,509,726324.98,1190.254
BELAGAVI,Chikkodi,Town,Bazaar,Business Park 37,2,COMMERCIAL,332,287,533294.07,1195.934
JABALPUR,Madhotal,W5,Complex,Old City 69,2,COMMERCIAL,1137,962,1633669.57,2640.386
LUDHIANA,Feroze Gandhi Market,W5,Complex,Temple View 49,2,COMMERCIAL,767,675,265348.11,1091.843
NELLORE,Nellore Rural,Metro,Plaza,Business Park 77,2,COMMERCIAL,868,750,306406.94,4274.162
NELLORE,Nellore Rural,W5,Market,Station Road 82,2,COMMERCIAL,328,323,292816.09,447.823
VARANASI,Lanka,C3,Section-B,Temple View 83,2,COMMERCIAL,185,161,268768.78,284.112
KOLLAM,Kollam City,W5,Section-A,Station Road 29,2,COMMERCIAL,870,828,97249.01,3361.411
SAGAR,Bina,N1,Hub,Old City 97,2,COMMERCIAL,526,424,413727.16,1762.265
NAGPUR,Civil Lines,S2,Extension,High Street 44,2,COMMERCIAL,717,661,465834.01,1671.493
PATHANKOT,Pathankot Town,Town,Extension,Business Park 33,2,COMMERCIAL,249,240,458616.84,739.152
KANPUR,Govind Nagar,S2,Section-A,Gokulam 54,2,COMMERCIAL,433,372,57841.2,722.185
KURNOOL,Kurnool City,Metro,Section-A,Business Park 54,2,COMMERCIAL,444,424,642568.31,994.308
GUNTUR,Lodge Centre,W5,Bazaar,Old City 15,2,COMMERCIAL,195,170,275595.6,401.561
MANGALURU,Mangaluru East,Ind,Section-A,High Street 96,2,COMMERCIAL,693,557,443700.85,2930.297
SILIGURI,Sevoke Road,S2,Extension,Gokulam 61,2,COMMERCIAL,1069,934,1850189.13,3795.387
BIKANER,Bikaner City,Central,Section-A,Janpath 15,2,COMMERCIAL,202,163,232737.78,582.871
BELAGAVI,Belagavi Rural,C3,Extension,Business Park 47,2,COMMERCIAL,194,166,115864.4,393.653
CHENNAI NORTH,T Nagar,S2,Section-B,Old City 99,2,COMMERCIAL,846,838,720139.17,4213.088
BENGALURU NORTH,Hebbal,N1,Main,Business Park 9,2,COMMERCIAL,1334,1142,2330972.94,6398.822
TRICHY,Manapparai,S2,Complex,Temple View 50,2,COMMERCIAL,1115,1004,1253640.73,1319.593
SURAT,Adajan,Ind,Plaza,New Town 25,2,COMMERCIAL,819,698,942710.51,2935.644
KANNUR,Thalassery,C3,Hub,High Street 57,2,COMMERCIAL,903,895,1019931.84,3205.442
AHMEDABAD,Naroda,E4,Extension,High Street 49,2,COMMERCIAL,1398,1157,603521.66,2691.52
BHOPAL,Bhopal City,Central,Bazaar,High Street 98,2,COMMERCIAL,1123,929,807481.54,4824.724
AMRITSAR,Hall Gate,Central,Main,Temple View 64,2,COMMERCIAL,804,701,1470765.37,3602.415
BARAMATI,Indapur,S2,Hub,Business Park 93,2,COMMERCIAL,616,599,354619.46,1649.148
THRISSUR,Patturaikkal,S2,Hub,Temple View 91,2,COMMERCIAL,229,228,38015.78,1024.738
BATHINDA,Gonuana,Rural,Hub,Janpath 16,2,COMMERCIAL,923,909,396693.59,2412.541
KALYAN,Ulhasnagar,S2,Section-A,Station Road 8,2,COMMERCIAL,532,454,378680.13,1435.967
ALWAR,Neemrana,Metro,Section-B,Station Road 37,2,COMMERCIAL,81,76,86017.76,354.802
NAGPUR,Civil Lines,Rural,Section-A,Janpath 46,2,COMMERCIAL,1058,967,1241999.12,2383.775
JAMNAGAR,Hapa,W5,Section-B,Gokulam 89,2,COMMERCIAL,792,761,857681.91,3309.863
KOLKATA NORTH,Cossipore,E4,Hub,Temple View 83,2,COMMERCIAL,637,537,1146569.37,2493.108
KALYAN,Kalyan East,Rural,Main,Old City 97,2,COMMERCIAL,1138,985,228485.4,1357.554
VIJAYAWADA,Besant Road,W5,Plaza,High Street 45,2,COMMERCIAL,546,464,382626.69,805.4
AMRITSAR,Lawrence Road,W5,Section-A,Business Park 25,2,COMMERCIAL,830,701,1387850.54,3294.33
MADURAI,Melur,W5,Plaza,Gokulam 22,2,COMMERCIAL,849,848,319740.08,3198.383
KOLKATA NORTH,Shyambazar,E4,Main,Station Road 55,2,COMMERCIAL,1366,1273,160331.15,4467.225
KOLKATA SOUTH,Alipore,N1,Extension,Janpath 21,2,COMMERCIAL,1331,1215,1462551.31,2155.227
KOZHIKODE,Kozhikode Town,N1,Plaza,Station Road 18,2,COMMERCIAL,235,206,422037.21,1090.058
KOCHI,Edappally,E4,Plaza,Old City 65,2,COMMERCIAL,1050,904,1208349.44,4898.641
SILIGURI,Hill Cart,S2,Main,Temple View 61,2,COMMERCIAL,876,738,1324942.96,4168.39
BHAVNAGAR,Palitana,S2,Hub,Business Park 81,2,COMMERCIAL,373,367,713669.83,1161.947
GUNTUR,Arundelpet,S2,Extension,Station Road 20,2,COMMERCIAL,516,465,620032.85,605.983
TRICHY,Thiruverumbur,C3,Market,Old City 51,2,COMMERCIAL,159,153,296834.48,245.351
COIMBATORE,RS Puram,S2,Market,High Street 10,2,COMMERCIAL,325,296,314326.22,742.327
MANGALURU,Mangaluru West,Rural,Section-B,Janpath 99,2,COMMERCIAL,895,796,189978.7,2767.826
AGRA,Agra Cantt,E4,Bazaar,Station Road 16,2,COMMERCIAL,602,532,1061295.45,1525.585
MOHALI,Industrial Area,N1,Complex,Gokulam 8,2,COMMERCIAL,138,127,35921.92,344.788
KURNOOL,Kurnool City,Ind,Section-A,Station Road 20,2,COMMERCIAL,1379,1205,380913.34,2831.005
JALANDHAR,Model Town,Metro,Bazaar,Old City 7,2,COMMERCIAL,659,552,741489.12,1083.548
MUMBAI,Sion,E4,Main,Gokulam 93,2,COMMERCIAL,587,491,977238.97,648.091
TRIVANDRUM,Kazhakkoottam,Ind,Extension,New Town 77,2,COMMERCIAL,995,935,532480.13,2683.024
HALDIA,Haldia Port,S2,Section-B,New Town 11,2,COMMERCIAL,621,530,761171.34,1432.674
VARANASI,Shivpur,S2,Main,Station Road 48,2,COMMERCIAL,1330,1307,2513880.71,3521.593
REWA,Rewa City,Rural,Market,Station Road 44,2,COMMERCIAL,1001,874,408333.4,4147.488
SALEM,Salem Town,W5,Section-B,Gokulam 67,2,COMMERCIAL,550,531,1066419.33,1513.778
GWALIOR,Dabra,E4,Extension,Business Park 81,2,COMMERCIAL,347,297,112760.54,540.749
THRISSUR,Swaraj Round,Metro,Extension,Station Road 5,2,COMMERCIAL,240,192,373775.5,735.329
LUDHIANA,Model Town,Central,Main,New Town 74,2,COMMERCIAL,800,771,841982.82,1053.566
VISAKHAPATNAM,Steel Plant,Town,Section-A,High Street 61,2,COMMERCIAL,404,356,664267.4,2010.663
KANNUR,Kannur Town,N1,Extension,Business Park 46,2,COMMERCIAL,728,629,1311205.63,1143.842
TRICHY,Thiruverumbur,Town,Hub,Old City 26,2,COMMERCIAL,1082,1074,1433060.79,3128.037
BARAMATI,Baramati Town,Central,Complex,Old City 88,2,COMMERCIAL,952,784,1292445.37,2338.384
BHAVNAGAR,Bhavnagar City,Central,Market,Temple View 57,2,COMMERCIAL,406,375,293475.93,668.434
