Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
AGARTALA,Division II,S1,Railway Colony,Arcade-68740,2,COMMERCIAL,463,460,598627.39,848.416
NOIDA,Sector 62,Central-Hub,Tech Park,Junction-68741,2,COMMERCIAL,1019,872,581828.09,6232.83
DEHRADUN,Vikas Nagar,Zone-C,New Extension,Villas-68742,2,COMMERCIAL,359,275,325470.87,2446.862
KOLKATA,Gariahat,Industrial-X,Main Market,Arcade-68743,2,COMMERCIAL,1062,1052,1859367.51,7936.788
CENTRAL DELHI,Connaught Place,Industrial-X,High Street,Arcade-68744,2,COMMERCIAL,415,407,694098.74,2264.037
JAMMU,Bari Brahmana,Zone-C,Railway Colony,Complex-68745,2,COMMERCIAL,2283,2010,3343588.05,5908.328
LEH,Town Division,Zone-C,New Extension,Arcade-68746,2,COMMERCIAL,1572,1545,1905849.28,2487.702
CHANDIGARH,Sector 22,Rural-Zone,Main Market,Complex-68747,2,COMMERCIAL,916,747,1270509.03,2876.025
PUDUCHERRY,Oulgaret,S1,High Street,Villas-68748,2,COMMERCIAL,377,335,700888.54,1096.634
PORT BLAIR,Haddo,Industrial-X,New Extension,Heights-68749,2,COMMERCIAL,1488,1440,1279478.97,4562.26
SILVASSA,Industrial Circle,Industrial-X,A-Block,Plaza-68750,2,COMMERCIAL,410,329,709885.55,1929.116
DAMAN,Moti Daman,Zone-C,Tech Park,Villas-68751,2,COMMERCIAL,1063,889,1841560.94,5276.835
VISAKHAPATNAM,Madhurawada,N2,B-Block,Arcade-68752,2,COMMERCIAL,1815,1544,1189798.97,3602.675
PASIGHAT,East Siang,Industrial-X,New Extension,Arcade-68753,2,COMMERCIAL,347,303,252775.24,1743.285
DIBRUGARH,Central,Zone-C,B-Block,Terrace-68754,2,COMMERCIAL,2119,2018,4583944.62,5497.496
PATNA,Kankarbagh,Rural-Zone,High Street,Plaza-68755,2,COMMERCIAL,433,360,272984.97,1311.807
RAIPUR,Abhanpur,Rural-Zone,Railway Colony,Junction-68756,2,COMMERCIAL,1417,1349,1759124.41,8789.517
MARGAO,Division IV,Rural-Zone,High Street,Junction-68757,2,COMMERCIAL,1405,1347,337432.53,2192.853
VADODARA,Makarpura,Township,Main Market,Mews-68758,2,COMMERCIAL,138,116,99944.45,493.829
GURUGRAM,Sohna Road,Rural-Zone,New Extension,Plaza-68759,2,COMMERCIAL,300,266,166479.98,918.712
DHARAMSHALA,Kangra,Metro-A,A-Block,Square-68760,2,COMMERCIAL,733,631,1404904.28,5234.864
RANCHI,New Capital,Zone-C,High Street,Junction-68761,2,COMMERCIAL,2140,1708,4523834.72,12769.916
BENGALURU,Malleswaram,E3,Tech Park,Junction-68762,2,COMMERCIAL,2135,1957,2285963.32,11448.463
KOCHI,Marine Drive,Zone-C,B-Block,Heights-68763,2,COMMERCIAL,644,541,1398934.64,2617.017
BHOPAL,City,Zone-C,Main Market,Plaza-68764,2,COMMERCIAL,2106,2062,3305921.4,15217.801
PUNE,Hinjewadi,Industrial-X,Tech Park,Villas-68765,2,COMMERCIAL,2010,1724,560729.45,3879.802
IMPHAL,Division II,Metro-A,Main Market,Arcade-68766,2,COMMERCIAL,821,769,671459.99,5119.214
SHILLONG,Laitumkhrah,Metro-A,A-Block,Terrace-68767,2,COMMERCIAL,2284,2099,3138005.63,7257.43
AIZAWL,Division I,Metro-A,Tech Park,Arcade-68768,2,COMMERCIAL,1541,1324,1976200.4,2848.796
DIMAPUR,Central,W4,Railway Colony,Villas-68769,2,COMMERCIAL,1995,1898,3355037.58,2044.211
CUTTACK,CRD,Central-Hub,B-Block,Complex-68770,2,COMMERCIAL,70,53,24142.57,344.483
AMRITSAR,Hall Gate,Metro-A,Tech Park,Arcade-68771,2,COMMERCIAL,2145,1843,741376.13,3546.716
JAIPUR,Malviya Nagar,Zone-C,A-Block,Villas-68772,2,COMMERCIAL,2399,2372,4521496.87,9996.633
GANGTOK,Division II,W4,A-Block,Mews-68773,2,COMMERCIAL,217,164,381291.43,769.435
CHENNAI,Anna Nagar,W4,A-Block,Complex-68774,2,COMMERCIAL,478,395,224983.27,398.097
HYDERABAD,Banjara Hills,E3,Tech Park,Plaza-68775,2,COMMERCIAL,2116,1713,1659946.86,6932.862
AGARTALA,Division II,E3,Main Market,Mews-68776,2,COMMERCIAL,1673,1437,893636.75,10203.326
NOIDA,Greater Noida,S1,B-Block,Square-68777,2,COMMERCIAL,2251,1706,3044670.17,13486.316
DEHRADUN,Vikas Nagar,Metro-A,New Extension,Complex-68778,2,COMMERCIAL,1772,1504,2159790.7,7554.356
SILIGURI,Town,Central-Hub,Railway Colony,Junction-68779,2,COMMERCIAL,2291,1822,1132530.07,16174.243
SOUTH DELHI,Hauz Khas,Township,New Extension,Mews-68780,2,COMMERCIAL,2029,1671,3661710.17,2897.251
JAMMU,Gandhi Nagar,E3,Tech Park,Mews-68781,2,COMMERCIAL,187,165,367850.43,573.737
KARGIL,Town Division,N2,Main Market,Square-68782,2,COMMERCIAL,1886,1703,982793.98,5110.011
CHANDIGARH,Sector 17,Industrial-X,Main Market,Mews-68783,2,COMMERCIAL,305,265,295586.13,675.703
PUDUCHERRY,Town Division,Township,New Extension,Terrace-68784,2,COMMERCIAL,1475,1166,2096394.41,1780.011
PORT BLAIR,City Circle,Rural-Zone,Main Market,Junction-68785,2,COMMERCIAL,1777,1613,1208264.22,11619.796
SILVASSA,Industrial Circle,Township,New Extension,Plaza-68786,2,COMMERCIAL,423,417,874388.62,1143.734
DAMAN,Nani Daman,S1,High Street,Arcade-68787,2,COMMERCIAL,1490,1451,1881388.84,4787.519
TIRUPATI,Balaji Colony,S1,Tech Park,Arcade-68788,2,COMMERCIAL,2344,1801,4240547.1,9389.162
ITANAGAR,Capital Division,W4,New Extension,Junction-68789,2,COMMERCIAL,777,768,857295.74,970.879
GUWAHATI,Paltan Bazar,E3,Main Market,Terrace-68790,2,COMMERCIAL,2153,1734,4095580.84,15364.928
MUZAFFARPUR,Rural,Township,New Extension,Junction-68791,2,COMMERCIAL,51,47,97366.89,318.965
BILASPUR,City,Central-Hub,A-Block,Plaza-68792,2,COMMERCIAL,2209,1945,1228698.79,8720.38
PANAJI,Division II,S1,Railway Colony,Square-68793,2,COMMERCIAL,127,104,99785.34,244.408
VADODARA,Sayajiganj,Central-Hub,New Extension,Terrace-68794,2,COMMERCIAL,873,833,1893904.8,4315.438
FARIDABAD,Ballabhgarh,Central-Hub,Tech Park,Complex-68795,2,COMMERCIAL,1845,1390,3895951.18,5125.952
SHIMLA,Totu,E3,New Extension,Plaza-68796,2,COMMERCIAL,927,868,960046.46,6908.115
RANCHI,Doranda,Industrial-X,New Extension,Plaza-68797,2,COMMERCIAL,1728,1656,2367881.01,8183.636
BENGALURU,Jayanagar,E3,B-Block,Villas-68798,2,COMMERCIAL,1626,1292,1681048.51,4489.487
KOCHI,Ernakulam,Rural-Zone,High Street,Terrace-68799,2,COMMERCIAL,2264,1765,501908.25,12012.849
INDORE,Vijay Nagar,Township,B-Block,Villas-68800,2,COMMERCIAL,1757,1366,1032076.24,12966.18
PUNE,Hinjewadi,Industrial-X,Main Market,Villas-68801,2,COMMERCIAL,1465,1280,527149.27,4768.785
IMPHAL,Division I,Zone-C,Tech Park,Complex-68802,2,COMMERCIAL,1805,1727,1703096.55,9980.2
SHILLONG,West Khasi,Metro-A,New Extension,Villas-68803,2,COMMERCIAL,1861,1714,2555686.48,5368.447
AIZAWL,Bawngkawn,N2,Main Market,Terrace-68804,2,COMMERCIAL,1242,1152,197584.93,4152.504
KOHIMA,Town Division,E3,High Street,Plaza-68805,2,COMMERCIAL,2061,1632,1093657.85,3797.824
BHUBANESWAR,BCP,Central-Hub,A-Block,Arcade-68806,2,COMMERCIAL,2354,2299,1987864.43,15193.692
AMRITSAR,Ranjit Avenue,Rural-Zone,Tech Park,Complex-68807,2,COMMERCIAL,580,509,203850.83,1768.138
JODHPUR,Basni,N2,Railway Colony,Villas-68808,2,COMMERCIAL,1223,1101,1985618.22,5973.495
GANGTOK,Division I,Township,B-Block,Complex-68809,2,COMMERCIAL,687,555,802007.08,3252.684
COIMBATORE,Gandhipuram,Township,A-Block,Junction-68810,2,COMMERCIAL,1817,1688,839039.02,6622.697
WARANGAL,Kazipet,S1,B-Block,Junction-68811,2,COMMERCIAL,359,270,250437.23,2366.15
AGARTALA,Badharghat,Central-Hub,A-Block,Arcade-68812,2,COMMERCIAL,1010,925,812152.66,5330.588
KANPUR,Azad Nagar,S1,Main Market,Villas-68813,2,COMMERCIAL,1900,1538,2217740.88,4581.102
HALDWANI,Town,E3,Railway Colony,Heights-68814,2,COMMERCIAL,329,267,262627.44,843.392
SILIGURI,Matigara,E3,High Street,Mews-68815,2,COMMERCIAL,1712,1664,2531946.3,6162.974
CENTRAL DELHI,Paharganj,Metro-A,B-Block,Terrace-68816,2,COMMERCIAL,1925,1553,403977.29,5546.895
JAMMU,Canal Division,S1,New Extension,Arcade-68817,2,COMMERCIAL,2081,1640,1730197.91,13250.986
LEH,Town Division,Rural-Zone,B-Block,Square-68818,2,COMMERCIAL,1184,1044,487250.91,977.077
CHANDIGARH,Sector 35,Industrial-X,A-Block,Arcade-68819,2,COMMERCIAL,1354,1195,1557445.77,5905.898
PUDUCHERRY,Oulgaret,Rural-Zone,High Street,Complex-68820,2,COMMERCIAL,2125,1984,3513062.75,4328.761
PORT BLAIR,City Circle,Metro-A,Main Market,Plaza-68821,2,COMMERCIAL,911,748,928898.65,1320.358
SILVASSA,Industrial Circle,E3,High Street,Plaza-68822,2,COMMERCIAL,2464,1938,2047134.06,17675.567
DAMAN,Nani Daman,Township,Main Market,Villas-68823,2,COMMERCIAL,1234,1223,793047.96,4643.461
VISAKHAPATNAM,Madhurawada,Industrial-X,New Extension,Plaza-68824,2,COMMERCIAL,717,697,154415.78,3352.166
PASIGHAT,Mebo,Zone-C,High Street,Complex-68825,2,COMMERCIAL,1501,1358,3022390.13,5571.032
GUWAHATI,Paltan Bazar,S1,High Street,Terrace-68826,2,COMMERCIAL,1235,1185,1076281.54,9049.915
MUZAFFARPUR,Bela,S1,B-Block,Plaza-68827,2,COMMERCIAL,1790,1347,3007028.97,11902.657
RAIPUR,Rural Circle,Township,Main Market,Mews-68828,2,COMMERCIAL,1682,1401,2950298.27,9643.626
MARGAO,Division IV,Metro-A,A-Block,Mews-68829,2,COMMERCIAL,131,107,226417.69,348.766
AHMEDABAD,Maninagar,W4,B-Block,Heights-68830,2,COMMERCIAL,130,110,236219.99,649.946
GURUGRAM,City,E3,High Street,Square-68831,2,COMMERCIAL,247,235,325741.49,297.82
DHARAMSHALA,Town,E3,New Extension,Villas-68832,2,COMMERCIAL,131,124,205481.68,400.36
RANCHI,New Capital,Township,New Extension,Mews-68833,2,COMMERCIAL,1653,1551,653361.73,10590.938
MYSURU,Rural,Central-Hub,Tech Park,Villas-68834,2,COMMERCIAL,1538,1164,1903877.61,3117.626
KOCHI,Edappally,N2,New Extension,Terrace-68835,2,COMMERCIAL,609,486,1040854.15,3501.508
BHOPAL,City,S1,Railway Colony,Square-68836,2,COMMERCIAL,2024,1865,626399.84,6105.17
NAGPUR,Sitabuldi,N2,Railway Colony,Mews-68837,2,COMMERCIAL,1833,1651,453273.42,13602.714
IMPHAL,Division I,Metro-A,Main Market,Villas-68838,2,COMMERCIAL,369,367,358749.9,647.024
SHILLONG,Laitumkhrah,Central-Hub,New Extension,Villas-68839,2,COMMERCIAL,134,101,159148.19,875.703
AIZAWL,Bawngkawn,Rural-Zone,New Extension,Heights-68840,2,COMMERCIAL,888,825,1099527.26,5086.355
KOHIMA,Town Division,Township,Tech Park,Complex-68841,2,COMMERCIAL,2107,1729,428456.88,2848.23
CUTTACK,CRD,Metro-A,Railway Colony,Junction-68842,2,COMMERCIAL,816,728,551500.99,2839.691
AMRITSAR,Ranjit Avenue,Metro-A,New Extension,Terrace-68843,2,COMMERCIAL,785,680,1085889.36,4274.575
JAIPUR,Malviya Nagar,Rural-Zone,Railway Colony,Mews-68844,2,COMMERCIAL,998,787,542930.97,7033.032
GANGTOK,Division II,Rural-Zone,Railway Colony,Terrace-68845,2,COMMERCIAL,655,531,265696.75,4812.864
COIMBATORE,Peelamedu,Zone-C,New Extension,Square-68846,2,COMMERCIAL,2216,1962,2373207.25,3371.053
WARANGAL,Rural,N2,Main Market,Mews-68847,2,COMMERCIAL,2036,1599,4246695.85,12674.823
AGARTALA,Badharghat,Metro-A,A-Block,Complex-68848,2,COMMERCIAL,616,521,652164.79,1443.743
KANPUR,Kidwai Nagar,E3,B-Block,Villas-68849,2,COMMERCIAL,2374,1818,785123.7,11058.004
DEHRADUN,North,Metro-A,B-Block,Arcade-68850,2,COMMERCIAL,2005,1932,568362.76,6060.766
KOLKATA,Behala,N2,A-Block,Junction-68851,2,COMMERCIAL,1244,958,2097731.16,3876.073
SOUTH DELHI,Malviya Nagar,E3,New Extension,Complex-68852,2,COMMERCIAL,930,705,1022644.67,1094.151
SRINAGAR,Karan Nagar,S1,Tech Park,Plaza-68853,2,COMMERCIAL,83,71,49025.84,545.14
LEH,Town Division,Township,A-Block,Complex-68854,2,COMMERCIAL,855,811,142717.62,6376.765
CHANDIGARH,Sector 17,Rural-Zone,Tech Park,Villas-68855,2,COMMERCIAL,544,453,193445.46,3229.338
PUDUCHERRY,Rural,Zone-C,A-Block,Heights-68856,2,COMMERCIAL,2204,1901,3723932.96,5935.483
PORT BLAIR,City Circle,Central-Hub,High Street,Complex-68857,2,COMMERCIAL,1448,1253,631942.51,10218.153
SILVASSA,Industrial Circle,Central-Hub,B-Block,Villas-68858,2,COMMERCIAL,363,304,411558.9,856.369
DAMAN,Nani Daman,Industrial-X,Tech Park,Plaza-68859,2,COMMERCIAL,347,290,418692.76,421.573
VISAKHAPATNAM,Madhurawada,Central-Hub,New Extension,Heights-68860,2,COMMERCIAL,2466,1894,3759966.66,10894.001
PASIGHAT,East Siang,E3,B-Block,Heights-68861,2,COMMERCIAL,1146,1030,1914969.17,5067.189
DIBRUGARH,Central,Zone-C,High Street,Heights-68862,2,COMMERCIAL,526,412,302072.2,3705.522
PATNA,PESU East,Central-Hub,Main Market,Villas-68863,2,COMMERCIAL,1300,1200,2836258.99,5002.474
BILASPUR,City,Metro-A,New Extension,Arcade-68864,2,COMMERCIAL,2475,2425,3456754.88,4941.508
MARGAO,Division III,Central-Hub,Railway Colony,Terrace-68865,2,COMMERCIAL,1983,1548,3350642.65,10129.464
SURAT,Udhna,Rural-Zone,Tech Park,Arcade-68866,2,COMMERCIAL,2119,1842,3370163.46,4308.538
FARIDABAD,Greater Faridabad,S1,New Extension,Junction-68867,2,COMMERCIAL,766,691,1344835.23,3161.458
DHARAMSHALA,Kangra,S1,Tech Park,Arcade-68868,2,COMMERCIAL,1061,852,2220457.53,2939.451
JAMSHEDPUR,Adityapur,N2,High Street,Heights-68869,2,COMMERCIAL,1854,1678,3020207.53,5890.823
MYSURU,Nanjangud,N2,B-Block,Terrace-68870,2,COMMERCIAL,1955,1712,2993996.24,7994.222
KOCHI,Marine Drive,W4,Main Market,Arcade-68871,2,COMMERCIAL,2440,2174,3502370.57,6383.673
INDORE,Vijay Nagar,S1,High Street,Arcade-68872,2,COMMERCIAL,2030,1825,1151571.54,9185.004
NAGPUR,Nagpur West,Central-Hub,New Extension,Complex-68873,2,COMMERCIAL,2020,1701,3463086.53,6749.185
IMPHAL,Division II,N2,Tech Park,Terrace-68874,2,COMMERCIAL,2367,2090,895157.71,14899.644
SHILLONG,Laitumkhrah,W4,Main Market,Junction-68875,2,COMMERCIAL,2322,1854,1240728.34,7976.648
AIZAWL,Bawngkawn,S1,Tech Park,Mews-68876,2,COMMERCIAL,480,412,110687.64,460.026
KOHIMA,Town Division,E3,High Street,Square-68877,2,COMMERCIAL,2464,2228,1410554.42,9242.899
CUTTACK,CRD,Township,New Extension,Square-68878,2,COMMERCIAL,1019,969,1365300.31,7237.06
LUDHIANA,Model Town,W4,A-Block,Plaza-68879,2,COMMERCIAL,1216,964,2472923.45,7830.444
JODHPUR,Sardarpura,Township,Tech Park,Arcade-68880,2,COMMERCIAL,2179,1637,3525388.95,10427.773
GANGTOK,Division I,Metro-A,Main Market,Square-68881,2,COMMERCIAL,1096,1095,2275683.58,7004.327
COIMBATORE,RS Puram,N2,New Extension,Arcade-68882,2,COMMERCIAL,2063,1735,1105367.56,6451.048
WARANGAL,Rural,Central-Hub,A-Block,Villas-68883,2,COMMERCIAL,323,303,294560.0,1878.89
AGARTALA,Division II,N2,Railway Colony,Villas-68884,2,COMMERCIAL,1183,1128,2514813.72,3757.598
NOIDA,Sector 62,Rural-Zone,A-Block,Junction-68885,2,COMMERCIAL,235,227,242542.95,731.922
DEHRADUN,North,Township,New Extension,Heights-68886,2,COMMERCIAL,573,467,727035.26,832.068
SILIGURI,Matigara,S1,Railway Colony,Junction-68887,2,COMMERCIAL,647,605,611105.82,3877.531
CENTRAL DELHI,Paharganj,W4,High Street,Arcade-68888,2,COMMERCIAL,232,219,437499.78,418.866
JAMMU,Canal Division,Township,High Street,Villas-68889,2,COMMERCIAL,1776,1726,1775124.36,7237.506
KARGIL,Town Division,W4,B-Block,Heights-68890,2,COMMERCIAL,1032,915,1228406.32,2260.169
CHANDIGARH,Sector 35,Township,Main Market,Junction-68891,2,COMMERCIAL,2019,1626,1663092.89,4933.856
PUDUCHERRY,Oulgaret,Central-Hub,Tech Park,Villas-68892,2,COMMERCIAL,1809,1590,2682068.48,5338.711
PORT BLAIR,City Circle,N2,New Extension,Complex-68893,2,COMMERCIAL,1687,1640,2099489.17,5857.899
SILVASSA,Amli,S1,High Street,Villas-68894,2,COMMERCIAL,2028,1643,2956776.71,11910.606
DAMAN,Moti Daman,N2,Railway Colony,Heights-68895,2,COMMERCIAL,2367,2045,1832417.38,12522.161
VISAKHAPATNAM,Steel Plant,S1,Main Market,Heights-68896,2,COMMERCIAL,2199,1718,4200277.22,14365.438
ITANAGAR,Capital Division,S1,High Street,Terrace-68897,2,COMMERCIAL,1137,1007,405678.5,4338.582
GUWAHATI,Maligaon,Central-Hub,New Extension,Complex-68898,2,COMMERCIAL,644,611,494451.67,4644.399
MUZAFFARPUR,Bela,Industrial-X,B-Block,Mews-68899,2,COMMERCIAL,1428,1151,959315.01,6388.152
RAIPUR,City Circle,W4,A-Block,Heights-68900,2,COMMERCIAL,139,115,77950.45,385.151
PANAJI,Division I,S1,High Street,Heights-68901,2,COMMERCIAL,1960,1734,3817672.99,3834.207
SURAT,Udhna,E3,A-Block,Plaza-68902,2,COMMERCIAL,1523,1244,2615530.3,9367.239
FARIDABAD,Old Faridabad,Zone-C,Railway Colony,Junction-68903,2,COMMERCIAL,1819,1458,1998431.67,4046.586
DHARAMSHALA,Kangra,Industrial-X,Tech Park,Plaza-68904,2,COMMERCIAL,1992,1961,3725970.8,14234.956
RANCHI,Doranda,W4,A-Block,Heights-68905,2,COMMERCIAL,1452,1182,562417.38,5412.822
HUBBALLI,Central,Rural-Zone,Railway Colony,Junction-68906,2,COMMERCIAL,579,564,356757.78,3493.468
KOCHI,Marine Drive,Township,B-Block,Square-68907,2,COMMERCIAL,262,202,309617.91,911.176
INDORE,MG Road,Central-Hub,High Street,Terrace-68908,2,COMMERCIAL,226,212,368760.64,980.109
PUNE,Shivajinagar,W4,Main Market,Mews-68909,2,COMMERCIAL,456,355,899996.29,2173.129
IMPHAL,Division I,Metro-A,A-Block,Square-68910,2,COMMERCIAL,2480,1961,1366931.65,6339.999
SHILLONG,West Khasi,W4,A-Block,Junction-68911,2,COMMERCIAL,1599,1478,1516172.66,10207.971
AIZAWL,Division II,Township,Railway Colony,Plaza-68912,2,COMMERCIAL,2024,1993,1318016.26,11355.514
KOHIMA,Rural,Township,A-Block,Terrace-68913,2,COMMERCIAL,1604,1364,3075967.24,4144.116
BHUBANESWAR,Bhubaneswar Rural,Central-Hub,A-Block,Arcade-68914,2,COMMERCIAL,860,852,146080.09,5652.542
AMRITSAR,Cantt,Rural-Zone,Main Market,Square-68915,2,COMMERCIAL,2244,2004,3728096.8,2080.755
JODHPUR,City,Rural-Zone,High Street,Terrace-68916,2,COMMERCIAL,512,424,907767.77,1766.26
GANGTOK,Division I,Rural-Zone,A-Block,Plaza-68917,2,COMMERCIAL,2090,1844,1780409.1,8800.516
CHENNAI,T Nagar,Metro-A,B-Block,Junction-68918,2,COMMERCIAL,801,694,471258.39,4299.871
HYDERABAD,Banjara Hills,Industrial-X,B-Block,Complex-68919,2,COMMERCIAL,888,880,535788.98,6340.093
AGARTALA,Division I,N2,Tech Park,Junction-68920,2,COMMERCIAL,1406,1139,508584.42,9033.357
NOIDA,Sector 18,Industrial-X,Main Market,Heights-68921,2,COMMERCIAL,2405,1885,1045287.53,4288.847
HALDWANI,Town,Metro-A,High Street,Terrace-68922,2,COMMERCIAL,809,656,253849.69,5530.706
SILIGURI,Matigara,Zone-C,Tech Park,Arcade-68923,2,COMMERCIAL,443,373,943564.33,573.527
CENTRAL DELHI,Paharganj,Central-Hub,Tech Park,Plaza-68924,2,COMMERCIAL,1483,1394,1862341.44,1314.178
JAMMU,Canal Division,Central-Hub,A-Block,Arcade-68925,2,COMMERCIAL,907,893,622023.82,4736.409
KARGIL,Town Division,Township,Railway Colony,Terrace-68926,2,COMMERCIAL,986,967,1236928.89,3024.282
CHANDIGARH,Sector 17,Rural-Zone,Railway Colony,Villas-68927,2,COMMERCIAL,1670,1381,3170653.22,10394.332
PUDUCHERRY,Oulgaret,Zone-C,B-Block,Mews-68928,2,COMMERCIAL,822,661,1061664.84,1148.13
PORT BLAIR,Haddo,Industrial-X,Tech Park,Square-68929,2,COMMERCIAL,112,106,167585.41,775.146
SILVASSA,Amli,Zone-C,B-Block,Square-68930,2,COMMERCIAL,1810,1429,3159674.83,9313.954
DAMAN,Nani Daman,S1,B-Block,Plaza-68931,2,COMMERCIAL,680,526,1463211.17,878.943
TIRUPATI,Renigunta,E3,Tech Park,Mews-68932,2,COMMERCIAL,953,728,933951.65,2599.329
ITANAGAR,Naharlagun,Township,High Street,Junction-68933,2,COMMERCIAL,703,532,889993.81,4453.738
GUWAHATI,Maligaon,W4,Main Market,Plaza-68934,2,COMMERCIAL,1427,1369,244949.97,8562.525
MUZAFFARPUR,Rural,S1,B-Block,Arcade-68935,2,COMMERCIAL,1610,1401,1223879.28,5293.63
BILASPUR,Tifra,E3,B-Block,Heights-68936,2,COMMERCIAL,50,41,9402.55,259.378
PANAJI,Division II,Zone-C,New Extension,Arcade-68937,2,COMMERCIAL,1052,845,1617575.55,3576.43
VADODARA,Sayajiganj,Township,Tech Park,Villas-68938,2,COMMERCIAL,1466,1444,626074.52,7202.483
FARIDABAD,Greater Faridabad,W4,A-Block,Villas-68939,2,COMMERCIAL,1933,1486,3216303.09,13314.832
SHIMLA,Totu,E3,Main Market,Square-68940,2,COMMERCIAL,1364,1117,426564.05,2029.007
JAMSHEDPUR,Jamshedpur Circle,E3,A-Block,Junction-68941,2,COMMERCIAL,2004,1571,581506.77,7435.771
BENGALURU,Malleswaram,Industrial-X,A-Block,Square-68942,2,COMMERCIAL,578,507,1258594.75,2539.774
KOCHI,Ernakulam,S1,A-Block,Complex-68943,2,COMMERCIAL,256,218,503130.17,701.264
BHOPAL,City,S1,High Street,Heights-68944,2,COMMERCIAL,660,534,1260107.73,3080.396
PUNE,Hinjewadi,Rural-Zone,Railway Colony,Plaza-68945,2,COMMERCIAL,1559,1365,1075378.86,10625.281
IMPHAL,Division II,Central-Hub,High Street,Arcade-68946,2,COMMERCIAL,1333,1032,2374224.63,6067.287
SHILLONG,West Khasi,S1,B-Block,Plaza-68947,2,COMMERCIAL,2439,2276,1682336.21,16311.949
AIZAWL,Bawngkawn,N2,New Extension,Square-68948,2,COMMERCIAL,218,199,479099.17,853.393
DIMAPUR,Central,Zone-C,Tech Park,Heights-68949,2,COMMERCIAL,2113,1588,555007.54,15751.458
BHUBANESWAR,Bhubaneswar Rural,Industrial-X,B-Block,Junction-68950,2,COMMERCIAL,398,372,325886.07,2427.084
AMRITSAR,Cantt,S1,Tech Park,Plaza-68951,2,COMMERCIAL,370,319,679540.02,1292.125
JAIPUR,Vaishali,Rural-Zone,Main Market,Villas-68952,2,COMMERCIAL,2197,2189,3328948.99,3383.693
GANGTOK,Division II,Township,B-Block,Arcade-68953,2,COMMERCIAL,1718,1481,1085511.1,6134.315
CHENNAI,Anna Nagar,Rural-Zone,Main Market,Terrace-68954,2,COMMERCIAL,1722,1697,3414640.74,9875.856
HYDERABAD,Secunderabad,Zone-C,B-Block,Arcade-68955,2,COMMERCIAL,1168,926,1284774.76,3829.033
AGARTALA,Division II,E3,New Extension,Villas-68956,2,COMMERCIAL,2245,2062,4639902.95,13056.23
KANPUR,Azad Nagar,E3,Main Market,Mews-68957,2,COMMERCIAL,1282,1187,1566259.31,1589.483
HALDWANI,Lalkuan,W4,New Extension,Junction-68958,2,COMMERCIAL,2030,1872,1365286.89,14151.368
SILIGURI,Sevoke Road,Rural-Zone,Tech Park,Complex-68959,2,COMMERCIAL,1870,1432,1386568.45,5689.592
SOUTH DELHI,Hauz Khas,N2,B-Block,Square-68960,2,COMMERCIAL,2187,1981,4066683.59,15031.603
SRINAGAR,Karan Nagar,E3,Railway Colony,Arcade-68961,2,COMMERCIAL,1355,1257,2323690.21,1160.082
KARGIL,Town Division,Central-Hub,High Street,Arcade-68962,2,COMMERCIAL,2442,2204,1212327.31,8345.786
CHANDIGARH,Sector 35,E3,Tech Park,Villas-68963,2,COMMERCIAL,1725,1514,1402769.51,11968.266
PUDUCHERRY,Oulgaret,Township,New Extension,Mews-68964,2,COMMERCIAL,788,775,550373.81,3656.048
PORT BLAIR,Haddo,Metro-A,New Extension,Complex-68965,2,COMMERCIAL,629,625,184351.62,1339.979
SILVASSA,Amli,Rural-Zone,Tech Park,Heights-68966,2,COMMERCIAL,1977,1483,1758903.79,3379.937
DAMAN,Nani Daman,W4,High Street,Villas-68967,2,COMMERCIAL,929,803,1328761.25,808.416
VISAKHAPATNAM,Gajuwaka,Rural-Zone,Main Market,Terrace-68968,2,COMMERCIAL,723,582,826729.34,4059.559
ITANAGAR,Naharlagun,W4,High Street,Square-68969,2,COMMERCIAL,1995,1731,3389420.76,6570.329
GUWAHATI,Dispur,Industrial-X,Main Market,Complex-68970,2,COMMERCIAL,1713,1654,2026177.38,7876.542
MUZAFFARPUR,Town Division,E3,A-Block,Terrace-68971,2,COMMERCIAL,1839,1564,1187075.55,2165.449
RAIPUR,Abhanpur,E3,Tech Park,Complex-68972,2,COMMERCIAL,1146,1022,669610.32,2364.339
PANAJI,Division II,Industrial-X,A-Block,Terrace-68973,2,COMMERCIAL,319,247,334719.85,1972.448
SURAT,Adajan,E3,High Street,Terrace-68974,2,COMMERCIAL,1646,1404,1607042.8,1813.112
FARIDABAD,Greater Faridabad,W4,B-Block,Junction-68975,2,COMMERCIAL,2344,1758,3531357.0,2650.393
DHARAMSHALA,Town,E3,B-Block,Square-68976,2,COMMERCIAL,904,711,842803.07,2393.323
RANCHI,Central,S1,Main Market,Junction-68977,2,COMMERCIAL,399,332,503928.08,1305.901
BENGALURU,Malleswaram,E3,A-Block,Square-68978,2,COMMERCIAL,2141,1823,1005730.71,12969.21
KOCHI,Marine Drive,E3,A-Block,Arcade-68979,2,COMMERCIAL,1308,1181,1710806.45,1276.048
INDORE,Rajwada,Central-Hub,A-Block,Junction-68980,2,COMMERCIAL,120,94,70590.79,388.449
NAGPUR,Nagpur West,Township,A-Block,Mews-68981,2,COMMERCIAL,589,457,445914.51,4228.054
IMPHAL,Division I,Zone-C,High Street,Plaza-68982,2,COMMERCIAL,754,586,983186.73,1277.835
