Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
SILVASSA,Industrial Circle,Zone-B,North Section,Market Area-425,2,COMMERCIAL,777,770,509120.62,2247.204
DAMAN,Moti Daman,S2,South Section,Business Park-917,2,COMMERCIAL,727,629,435858.43,1119.2
TIRUPATI,KT Road,S2,Commercial Hub,Business Park-413,2,COMMERCIAL,932,871,788555.45,5111.071
PASIGHAT,East Siang,Town,Commercial Hub,Market Area-828,2,COMMERCIAL,1250,1203,724822.9,6690.35
DIBRUGARH,Rural,W4,West Section,Plaza Street-943,2,COMMERCIAL,1298,1199,479069.21,3437.933
PATNA,PESU East,Industrial,Station Road,Old Town-308,2,COMMERCIAL,1358,1320,1585770.36,5253.518
RAIPUR,Rural Circle,W4,Main Bazaar,New Extension-245,2,COMMERCIAL,485,468,642875.57,1785.606
PANAJI,Division I,Zone-A,Main Bazaar,New Extension-763,2,COMMERCIAL,1403,1307,321823.71,6101.725
SURAT,Adajan,Zone-A,South Section,Market Area-555,2,COMMERCIAL,1058,1044,781313.56,1389.465
GURUGRAM,City,E3,East Section,Business Park-785,2,COMMERCIAL,165,141,201741.02,249.312
SHIMLA,Kasumpti,Town,North Section,New Extension-911,2,COMMERCIAL,803,774,875809.35,3196.681
RANCHI,Central,E3,East Section,Market Area-248,2,COMMERCIAL,1434,1275,1635417.69,6000.904
HUBBALLI,Rural,S2,Station Road,Complex Road-386,2,COMMERCIAL,1488,1471,1175998.1,7503.994
TRIVANDRUM,Pattom,N1,Station Road,High Street-812,2,COMMERCIAL,175,167,151823.17,444.228
INDORE,Vijay Nagar,W4,Main Bazaar,Business Park-402,2,COMMERCIAL,920,870,362250.18,4214.848
PUNE,Kothrud,Rural,Station Road,High Street-848,2,COMMERCIAL,136,132,196011.4,692.734
IMPHAL,Division II,W4,Station Road,Complex Road-794,2,COMMERCIAL,265,230,304138.47,534.179
SHILLONG,West Khasi,Zone-B,Main Bazaar,New Extension-148,2,COMMERCIAL,661,622,434035.16,2187.33
AIZAWL,Division I,Town,Main Bazaar,New Extension-534,2,COMMERCIAL,377,337,313126.7,862.146
KOHIMA,Rural,Industrial,West Section,Complex Road-838,2,COMMERCIAL,193,192,288249.41,306.331
CUTTACK,CDD,Rural,East Section,Complex Road-612,2,COMMERCIAL,654,632,230360.67,1091.416
AMRITSAR,Hall Gate,Zone-B,Station Road,Market Area-110,2,COMMERCIAL,735,694,469503.78,3996.626
JAIPUR,Vaishali,Zone-A,South Section,Market Area-255,2,COMMERCIAL,507,443,740114.13,2495.932
GANGTOK,Division I,N1,West Section,Market Area-783,2,COMMERCIAL,702,612,756697.42,1754.034
COIMBATORE,RS Puram,Zone-B,North Section,Market Area-146,2,COMMERCIAL,1100,939,422528.12,4596.678
HYDERABAD,Secunderabad,Zone-B,Main Bazaar,Plaza Street-642,2,COMMERCIAL,1386,1275,1969243.24,6835.167
AGARTALA,Division II,Central,Main Bazaar,Old Town-616,2,COMMERCIAL,160,143,217906.92,733.729
NOIDA,Sector 62,S2,North Section,Old Town-926,2,COMMERCIAL,826,703,416729.28,2189.417
DEHRADUN,North,Zone-B,West Section,Market Area-257,2,COMMERCIAL,1472,1333,1112197.55,3792.147
KOLKATA,Behala,Zone-A,Commercial Hub,Old Town-450,2,COMMERCIAL,336,300,77943.29,738.488
CENTRAL DELHI,Paharganj,S2,East Section,Old Town-651,2,COMMERCIAL,923,846,691009.96,1963.769
JAMMU,Canal Division,Central,South Section,Complex Road-852,2,COMMERCIAL,1376,1335,1049120.47,7107.942
KARGIL,Town Division,S2,Main Bazaar,High Street-425,2,COMMERCIAL,1296,1159,997443.9,1856.295
CHANDIGARH,Sector 35,Industrial,Commercial Hub,Market Area-369,2,COMMERCIAL,529,516,330662.04,2221.713
PUDUCHERRY,Town Division,Central,Station Road,Business Park-761,2,COMMERCIAL,1241,1199,1248111.94,5259.315
PORT BLAIR,City Circle,Central,Commercial Hub,Old Town-407,2,COMMERCIAL,1358,1356,453778.49,2824.252
SILVASSA,Industrial Circle,Metro,North Section,Complex Road-361,2,COMMERCIAL,866,758,724673.14,2881.11
DAMAN,Moti Daman,Metro,West Section,Complex Road-960,2,COMMERCIAL,605,532,624038.66,3188.209
VIJAYAWADA,Governorpet,Rural,South Section,Old Town-993,2,COMMERCIAL,181,166,232100.29,681.734
PASIGHAT,East Siang,Town,Station Road,High Street-837,2,COMMERCIAL,35,34,8258.49,59.498
DIBRUGARH,Rural,S2,West Section,Plaza Street-412,2,COMMERCIAL,270,237,184392.9,998.589
PATNA,PESU West,Rural,North Section,New Extension-228,2,COMMERCIAL,528,458,615793.05,2785.21
RAIPUR,City Circle,Zone-A,Commercial Hub,Business Park-431,2,COMMERCIAL,1154,1003,1299863.73,4033.609
MARGAO,Division III,Rural,Commercial Hub,Market Area-448,2,COMMERCIAL,844,738,1184499.98,2348.989
SURAT,Adajan,Zone-A,Commercial Hub,New Extension-873,2,COMMERCIAL,88,77,125904.97,156.691
FARIDABAD,Greater Faridabad,Rural,Main Bazaar,New Extension-847,2,COMMERCIAL,385,357,528126.01,900.745
DHARAMSHALA,Kangra,Rural,Station Road,Market Area-268,2,COMMERCIAL,371,330,127748.84,1319.264
JAMSHEDPUR,Adityapur,S2,West Section,New Extension-484,2,COMMERCIAL,1223,1116,1218215.32,1488.072
MYSURU,Rural,E3,East Section,High Street-702,2,COMMERCIAL,128,114,124827.49,536.968
KOCHI,Marine Drive,Central,West Section,Complex Road-231,2,COMMERCIAL,1194,1053,1604793.1,3769.061
BHOPAL,Arera Colony,Town,Commercial Hub,Complex Road-968,2,COMMERCIAL,671,663,159837.01,2305.091
NAGPUR,Sitabuldi,N1,East Section,New Extension-431,2,COMMERCIAL,129,122,139306.69,527.754
IMPHAL,Division II,Industrial,North Section,High Street-177,2,COMMERCIAL,24,20,18913.7,125.781
SHILLONG,East Khasi,Metro,Commercial Hub,Business Park-884,2,COMMERCIAL,1217,1203,1604646.4,2087.088
AIZAWL,Division II,Central,West Section,Business Park-725,2,COMMERCIAL,175,160,77714.16,764.029
KOHIMA,Rural,Zone-B,North Section,Complex Road-895,2,COMMERCIAL,1476,1429,714981.97,3010.724
CUTTACK,CRD,Industrial,Commercial Hub,High Street-283,2,COMMERCIAL,287,268,386929.7,980.573
LUDHIANA,Model Town,Zone-B,South Section,Old Town-546,2,COMMERCIAL,875,803,594220.61,4174.55
JODHPUR,Sardarpura,Zone-A,North Section,Business Park-413,2,COMMERCIAL,807,699,458266.08,1820.171
GANGTOK,Division I,S2,Main Bazaar,Complex Road-282,2,COMMERCIAL,92,86,98354.71,404.088
COIMBATORE,Peelamedu,E3,North Section,New Extension-247,2,COMMERCIAL,301,279,370669.75,379.63
HYDERABAD,Banjara Hills,N1,Commercial Hub,High Street-113,2,COMMERCIAL,1432,1431,674442.22,2944.299
AGARTALA,Division II,Metro,Main Bazaar,Complex Road-252,2,COMMERCIAL,1063,909,1566611.93,3698.47
KANPUR,Civil Lines,S2,Commercial Hub,Business Park-746,2,COMMERCIAL,779,743,1029122.46,1343.104
HALDWANI,Town,Metro,Station Road,Old Town-317,2,COMMERCIAL,676,652,919154.19,1637.18
SILIGURI,Sevoke Road,N1,East Section,New Extension-676,2,COMMERCIAL,929,888,1113076.55,4874.129
CENTRAL DELHI,Paharganj,N1,Commercial Hub,Old Town-546,2,COMMERCIAL,352,342,426431.53,1380.577
JAMMU,Canal Division,N1,North Section,Market Area-373,2,COMMERCIAL,1222,1207,303807.4,1513.592
KARGIL,Town Division,S2,Station Road,Business Park-812,2,COMMERCIAL,1286,1154,1173406.41,5760.674
CHANDIGARH,Sector 35,Town,East Section,Complex Road-278,2,COMMERCIAL,752,672,782825.74,1622.167
PUDUCHERRY,Town Division,Industrial,West Section,Market Area-483,2,COMMERCIAL,744,685,978088.01,3257.414
PORT BLAIR,City Circle,Town,North Section,Complex Road-409,2,COMMERCIAL,201,198,185382.76,956.406
SILVASSA,Industrial Circle,Zone-B,Station Road,Plaza Street-151,2,COMMERCIAL,643,553,383005.13,1813.354
DAMAN,Nani Daman,Zone-A,West Section,Market Area-617,2,COMMERCIAL,1401,1305,1447456.37,4160.44
VISAKHAPATNAM,Steel Plant,S2,Main Bazaar,Complex Road-748,2,COMMERCIAL,210,205,212666.99,860.054
ITANAGAR,Naharlagun,Industrial,South Section,Business Park-211,2,COMMERCIAL,1336,1185,943987.84,2587.861
DIBRUGARH,Rural,Metro,West Section,Business Park-161,2,COMMERCIAL,417,386,299309.73,2091.509
PATNA,PESU West,E3,Main Bazaar,Market Area-476,2,COMMERCIAL,1337,1265,1371934.01,5887.183
BILASPUR,Tifra,Rural,West Section,Market Area-942,2,COMMERCIAL,137,116,91128.9,431.408
PANAJI,Division II,Metro,Station Road,Old Town-746,2,COMMERCIAL,827,707,825345.51,1708.359
SURAT,Adajan,Rural,Station Road,High Street-185,2,COMMERCIAL,948,879,639405.38,5185.028
FARIDABAD,Old Faridabad,Town,Commercial Hub,New Extension-957,2,COMMERCIAL,1250,1098,403546.12,2723.306
SHIMLA,Kasumpti,E3,North Section,New Extension-790,2,COMMERCIAL,898,858,761000.63,2894.37
JAMSHEDPUR,Adityapur,W4,Main Bazaar,Plaza Street-870,2,COMMERCIAL,402,370,354533.74,1176.212
BENGALURU,Malleswaram,W4,Station Road,New Extension-172,2,COMMERCIAL,1309,1252,1024063.37,3317.953
TRIVANDRUM,Pattom,Metro,Main Bazaar,New Extension-451,2,COMMERCIAL,62,57,12780.24,128.74
BHOPAL,City,Central,Commercial Hub,Old Town-736,2,COMMERCIAL,457,423,657582.57,684.752
PUNE,Shivajinagar,Zone-B,East Section,Plaza Street-205,2,COMMERCIAL,1071,957,1285325.53,1620.205
IMPHAL,Division II,Rural,South Section,Business Park-835,2,COMMERCIAL,716,617,785134.06,975.49
SHILLONG,West Khasi,E3,Main Bazaar,Market Area-227,2,COMMERCIAL,617,616,235689.96,1747.271
AIZAWL,Division I,N1,South Section,Plaza Street-644,2,COMMERCIAL,1384,1376,443825.81,6384.864
KOHIMA,Town Division,Rural,Main Bazaar,Plaza Street-474,2,COMMERCIAL,1046,1032,472413.11,1846.073
CUTTACK,CDD,N1,South Section,Business Park-495,2,COMMERCIAL,70,66,80970.28,104.491
AMRITSAR,Cantt,E3,Station Road,Business Park-238,2,COMMERCIAL,1391,1382,1315163.7,4868.507
JODHPUR,City,Zone-A,South Section,New Extension-919,2,COMMERCIAL,692,602,376716.78,1143.716
GANGTOK,Division I,Zone-A,Station Road,Market Area-288,2,COMMERCIAL,643,604,898750.99,3136.296
COIMBATORE,RS Puram,W4,Station Road,Business Park-743,2,COMMERCIAL,297,288,346967.74,395.063
HYDERABAD,Secunderabad,Industrial,North Section,Complex Road-975,2,COMMERCIAL,635,619,222065.89,3450.493
AGARTALA,Division II,Zone-A,Main Bazaar,Complex Road-598,2,COMMERCIAL,1182,1083,267247.97,3015.0
KANPUR,Kidwai Nagar,W4,North Section,Old Town-781,2,COMMERCIAL,1216,1034,536405.02,5522.515
HALDWANI,Town,N1,West Section,Market Area-758,2,COMMERCIAL,1384,1222,1504125.32,1891.389
SILIGURI,Sevoke Road,W4,North Section,New Extension-674,2,COMMERCIAL,251,244,216029.2,485.297
CENTRAL DELHI,Paharganj,Town,Station Road,Complex Road-594,2,COMMERCIAL,1214,1160,1415826.49,6639.8
SRINAGAR,Division I,Industrial,East Section,Complex Road-787,2,COMMERCIAL,293,265,60245.66,844.055
LEH,Town Division,Central,East Section,Business Park-943,2,COMMERCIAL,1081,1070,289365.23,1506.959
CHANDIGARH,Sector 35,Metro,South Section,High Street-291,2,COMMERCIAL,644,636,435407.03,1368.525
PUDUCHERRY,Town Division,Rural,Commercial Hub,New Extension-478,2,COMMERCIAL,298,269,285175.15,900.719
PORT BLAIR,City Circle,Industrial,South Section,Business Park-314,2,COMMERCIAL,868,836,194747.3,2929.998
SILVASSA,Industrial Circle,E3,South Section,Old Town-638,2,COMMERCIAL,338,304,94580.26,1364.709
DAMAN,Nani Daman,S2,West Section,Business Park-314,2,COMMERCIAL,1111,1001,499621.12,5433.41
TIRUPATI,KT Road,Central,South Section,Plaza Street-498,2,COMMERCIAL,219,216,278208.13,425.809
ITANAGAR,Capital Division,Rural,East Section,Complex Road-491,2,COMMERCIAL,419,357,148744.04,881.736
GUWAHATI,Paltan Bazar,Town,Station Road,Complex Road-613,2,COMMERCIAL,379,377,215319.0,1354.738
MUZAFFARPUR,Rural,Industrial,East Section,New Extension-418,2,COMMERCIAL,47,44,16367.89,89.24
RAIPUR,Rural Circle,Industrial,Station Road,Market Area-734,2,COMMERCIAL,898,840,1239872.74,4369.426
PANAJI,Division II,N1,South Section,Old Town-650,2,COMMERCIAL,1498,1354,505410.0,4099.143
AHMEDABAD,Navrangpura,Central,Commercial Hub,Business Park-980,2,COMMERCIAL,435,421,365345.96,1335.846
FARIDABAD,Greater Faridabad,Town,Main Bazaar,Market Area-118,2,COMMERCIAL,1097,997,870870.19,3983.573
SHIMLA,Kasumpti,S2,North Section,Old Town-790,2,COMMERCIAL,943,817,518423.71,4412.581
RANCHI,Central,W4,Commercial Hub,Complex Road-650,2,COMMERCIAL,936,831,1354517.47,4233.152
HUBBALLI,Central,Central,South Section,Old Town-802,2,COMMERCIAL,984,856,506591.73,2340.716
TRIVANDRUM,Statue,W4,West Section,New Extension-334,2,COMMERCIAL,1054,985,889071.49,3750.301
BHOPAL,Arera Colony,Metro,West Section,High Street-523,2,COMMERCIAL,671,597,195707.81,3221.779
MUMBAI,Bandra,Rural,South Section,Old Town-349,2,COMMERCIAL,438,434,600794.56,1789.884
IMPHAL,Division I,Zone-B,South Section,New Extension-795,2,COMMERCIAL,953,927,233474.24,2312.005
SHILLONG,East Khasi,Town,Main Bazaar,New Extension-879,2,COMMERCIAL,1480,1402,2001474.82,5491.105
AIZAWL,Division II,W4,Station Road,Market Area-910,2,COMMERCIAL,217,186,301830.03,380.573
KOHIMA,Rural,Metro,South Section,New Extension-349,2,COMMERCIAL,1000,951,664006.03,4568.316
BHUBANESWAR,BCP,Town,Main Bazaar,High Street-732,2,COMMERCIAL,793,779,316129.79,2944.62
LUDHIANA,Model Town,Industrial,West Section,New Extension-948,2,COMMERCIAL,1318,1183,364603.86,1783.974
JODHPUR,City,S2,Commercial Hub,Market Area-952,2,COMMERCIAL,739,629,153281.65,3623.346
GANGTOK,Division I,Rural,Station Road,Business Park-192,2,COMMERCIAL,975,885,1413784.04,3305.108
CHENNAI,Anna Nagar,Rural,Commercial Hub,Old Town-850,2,COMMERCIAL,46,43,45113.7,247.348
HYDERABAD,Secunderabad,N1,East Section,New Extension-122,2,COMMERCIAL,735,708,397494.13,3882.857
AGARTALA,Division I,Metro,Station Road,Market Area-491,2,COMMERCIAL,561,543,621585.62,941.56
NOIDA,Sector 62,N1,North Section,New Extension-448,2,COMMERCIAL,317,283,345193.46,1357.464
HALDWANI,Kathgodam,E3,Station Road,New Extension-185,2,COMMERCIAL,500,454,556164.6,2164.795
KOLKATA,Behala,Industrial,West Section,High Street-916,2,COMMERCIAL,580,574,785688.48,2868.557
SOUTH DELHI,Saket,Metro,South Section,Market Area-657,2,COMMERCIAL,740,687,199658.08,2904.68
JAMMU,Gandhi Nagar,Central,Commercial Hub,High Street-590,2,COMMERCIAL,1002,915,1096866.51,4230.781
LEH,Town Division,Zone-B,West Section,Complex Road-755,2,COMMERCIAL,992,902,1174016.36,1800.855
CHANDIGARH,Sector 35,W4,Main Bazaar,Business Park-329,2,COMMERCIAL,1266,1246,821878.4,4938.039
PUDUCHERRY,Town Division,Central,South Section,Market Area-611,2,COMMERCIAL,1217,1042,1568946.18,5287.694
PORT BLAIR,City Circle,Rural,West Section,New Extension-350,2,COMMERCIAL,487,474,369166.5,2540.827
SILVASSA,Industrial Circle,Industrial,Commercial Hub,New Extension-378,2,COMMERCIAL,1270,1110,1360777.36,3263.74
DAMAN,Moti Daman,Rural,East Section,High Street-858,2,COMMERCIAL,150,130,142250.32,400.529
TIRUPATI,Balaji Colony,S2,Commercial Hub,High Street-718,2,COMMERCIAL,301,260,132883.3,1309.646
PASIGHAT,East Siang,E3,Main Bazaar,High Street-770,2,COMMERCIAL,1458,1409,782766.52,4393.312
DIBRUGARH,Rural,N1,South Section,Complex Road-916,2,COMMERCIAL,523,478,397742.76,2618.328
PATNA,PESU East,Central,Commercial Hub,Complex Road-333,2,COMMERCIAL,1482,1429,2213146.77,7294.213
BILASPUR,Tifra,N1,South Section,Plaza Street-371,2,COMMERCIAL,1334,1239,1622260.81,5446.121
PANAJI,Division II,Town,Commercial Hub,New Extension-779,2,COMMERCIAL,767,700,702024.76,1898.985
VADODARA,Sayajiganj,S2,Commercial Hub,Old Town-312,2,COMMERCIAL,919,839,408307.17,4798.93
FARIDABAD,Old Faridabad,Central,East Section,Plaza Street-503,2,COMMERCIAL,92,91,86981.27,463.391
SHIMLA,City,Metro,South Section,Business Park-278,2,COMMERCIAL,399,379,434005.55,1339.269
JAMSHEDPUR,Jamshedpur Circle,E3,South Section,Complex Road-607,2,COMMERCIAL,845,799,475230.83,4572.655
MYSURU,City,W4,South Section,High Street-402,2,COMMERCIAL,1427,1350,605978.26,6738.596
TRIVANDRUM,Statue,Metro,Main Bazaar,Market Area-733,2,COMMERCIAL,525,455,641620.33,2452.15
INDORE,Vijay Nagar,W4,South Section,Plaza Street-759,2,COMMERCIAL,1308,1152,1781760.44,6206.351
NAGPUR,Gandhibagh,Central,West Section,Complex Road-235,2,COMMERCIAL,1171,1083,681610.77,2800.667
IMPHAL,Division II,Town,Commercial Hub,Business Park-971,2,COMMERCIAL,884,873,672633.6,1933.329
SHILLONG,East Khasi,Central,Station Road,Market Area-586,2,COMMERCIAL,43,37,47303.81,126.026
AIZAWL,Division II,Central,West Section,Old Town-510,2,COMMERCIAL,1309,1246,1703825.87,3265.118
KOHIMA,Rural,Town,South Section,New Extension-217,2,COMMERCIAL,560,505,416797.11,1245.198
CUTTACK,CRD,Town,South Section,Old Town-310,2,COMMERCIAL,238,230,65592.28,750.959
LUDHIANA,Model Town,Central,Main Bazaar,Plaza Street-506,2,COMMERCIAL,385,335,415177.23,719.855
JAIPUR,Malviya Nagar,Central,Station Road,Business Park-170,2,COMMERCIAL,417,387,356775.97,767.678
GANGTOK,Division I,Rural,South Section,High Street-207,2,COMMERCIAL,1335,1143,312960.5,5024.463
COIMBATORE,Peelamedu,S2,West Section,Business Park-895,2,COMMERCIAL,793,760,474478.78,3454.363
WARANGAL,Rural,Zone-A,Main Bazaar,Old Town-831,2,COMMERCIAL,1302,1219,611322.14,6656.964
AGARTALA,Division II,Rural,North Section,Complex Road-345,2,COMMERCIAL,157,136,143336.25,545.364
NOIDA,Sector 62,E3,East Section,High Street-173,2,COMMERCIAL,426,425,599445.43,693.399
DEHRADUN,Central,Industrial,Commercial Hub,New Extension-615,2,COMMERCIAL,574,571,303981.74,2486.446
SILIGURI,Town,W4,East Section,Market Area-407,2,COMMERCIAL,689,640,377708.06,1295.928
SOUTH DELHI,Saket,Zone-A,Station Road,Market Area-120,2,COMMERCIAL,1149,1038,1149796.92,5840.465
JAMMU,Canal Division,Rural,Commercial Hub,Business Park-211,2,COMMERCIAL,920,829,780428.94,3157.287
LEH,Town Division,S2,North Section,Plaza Street-612,2,COMMERCIAL,618,582,674454.67,1637.942
CHANDIGARH,Sector 17,Zone-B,Commercial Hub,Old Town-692,2,COMMERCIAL,261,241,348318.63,1300.292
PUDUCHERRY,Town Division,Metro,Main Bazaar,Old Town-713,2,COMMERCIAL,28,24,10676.1,104.35
PORT BLAIR,City Circle,W4,Main Bazaar,Complex Road-103,2,COMMERCIAL,1074,914,1241283.24,3547.263
SILVASSA,Industrial Circle,Industrial,East Section,Business Park-939,2,COMMERCIAL,1274,1154,318677.8,2618.08
DAMAN,Moti Daman,Industrial,Commercial Hub,New Extension-824,2,COMMERCIAL,1341,1340,570962.25,7133.147
VISAKHAPATNAM,Steel Plant,Zone-A,Station Road,Market Area-501,2,COMMERCIAL,166,143,71887.44,712.272
ITANAGAR,Capital Division,Zone-B,South Section,New Extension-336,2,COMMERCIAL,771,707,916056.38,2283.216
GUWAHATI,Dispur,Zone-A,West Section,High Street-515,2,COMMERCIAL,37,35,21712.09,106.357
MUZAFFARPUR,Rural,Town,West Section,Plaza Street-608,2,COMMERCIAL,148,128,108101.16,589.37
RAIPUR,City Circle,N1,South Section,Complex Road-387,2,COMMERCIAL,80,73,36476.73,396.534
MARGAO,Division IV,Zone-A,South Section,Market Area-689,2,COMMERCIAL,1050,989,594532.29,4527.743
VADODARA,Akota,Metro,Station Road,Business Park-241,2,COMMERCIAL,231,202,167536.38,1123.944
GURUGRAM,Suburban,Zone-B,Station Road,Complex Road-262,2,COMMERCIAL,1005,872,253555.06,4542.126
DHARAMSHALA,Kangra,S2,Main Bazaar,Complex Road-820,2,COMMERCIAL,796,776,1069119.95,2828.475
RANCHI,Central,Town,Station Road,Old Town-211,2,COMMERCIAL,67,60,61768.57,255.573
HUBBALLI,Rural,Zone-A,East Section,New Extension-294,2,COMMERCIAL,677,592,713436.0,890.01
TRIVANDRUM,Pattom,N1,Main Bazaar,Market Area-608,2,COMMERCIAL,220,194,219478.49,398.541
BHOPAL,Arera Colony,S2,Station Road,Old Town-440,2,COMMERCIAL,212,211,168300.87,1027.831
NAGPUR,Gandhibagh,Rural,South Section,Complex Road-939,2,COMMERCIAL,1298,1244,458570.59,1677.021
IMPHAL,Division I,Rural,North Section,Old Town-892,2,COMMERCIAL,766,715,435933.84,3465.149
SHILLONG,West Khasi,Industrial,Station Road,High Street-307,2,COMMERCIAL,864,804,611899.33,3243.775
AIZAWL,Division I,W4,South Section,Business Park-789,2,COMMERCIAL,415,374,595485.17,549.228
KOHIMA,Rural,Zone-A,Main Bazaar,Market Area-610,2,COMMERCIAL,356,339,277315.74,1683.806
BHUBANESWAR,BCP,E3,North Section,Market Area-656,2,COMMERCIAL,718,660,681969.28,3946.627
LUDHIANA,Model Town,S2,South Section,Plaza Street-516,2,COMMERCIAL,1144,1117,232270.24,5801.393
JAIPUR,Vaishali,Zone-A,East Section,New Extension-227,2,COMMERCIAL,385,379,86297.76,1789.718
GANGTOK,Division I,Metro,South Section,High Street-515,2,COMMERCIAL,452,390,321036.42,1672.163
COIMBATORE,Peelamedu,E3,Commercial Hub,Business Park-753,2,COMMERCIAL,592,570,195675.05,2055.099
WARANGAL,Station Road,N1,Main Bazaar,Old Town-892,2,COMMERCIAL,1163,1075,708554.69,1471.253
AGARTALA,Division II,S2,North Section,Plaza Street-118,2,COMMERCIAL,1015,950,311153.32,2284.881
KANPUR,Kidwai Nagar,S2,West Section,Market Area-189,2,COMMERCIAL,427,381,301075.45,1276.95
HALDWANI,Town,Metro,West Section,New Extension-640,2,COMMERCIAL,1069,1056,1474761.25,5428.891
KOLKATA,Behala,N1,East Section,Market Area-590,2,COMMERCIAL,867,767,510934.36,1693.384
SOUTH DELHI,Saket,Zone-B,Commercial Hub,Business Park-228,2,COMMERCIAL,737,693,511700.89,3838.885
SRINAGAR,Division I,Zone-B,East Section,New Extension-355,2,COMMERCIAL,632,588,679116.46,3307.514
KARGIL,Town Division,Zone-A,West Section,Old Town-693,2,COMMERCIAL,768,695,896537.36,1040.758
CHANDIGARH,Sector 17,Central,Station Road,Business Park-833,2,COMMERCIAL,1165,1071,1010124.81,3840.812
PUDUCHERRY,Town Division,S2,East Section,Market Area-695,2,COMMERCIAL,129,111,159612.55,577.243
PORT BLAIR,City Circle,W4,East Section,New Extension-946,2,COMMERCIAL,422,408,423572.51,2261.336
SILVASSA,Industrial Circle,Zone-B,South Section,High Street-645,2,COMMERCIAL,1464,1437,2121272.89,5925.688
DAMAN,Moti Daman,Industrial,East Section,Complex Road-427,2,COMMERCIAL,1414,1356,650914.04,3938.555
VIJAYAWADA,Governorpet,Rural,Commercial Hub,High Street-955,2,COMMERCIAL,371,359,482912.15,717.198
PASIGHAT,East Siang,Zone-A,North Section,Business Park-182,2,COMMERCIAL,29,25,32235.88,86.826
DIBRUGARH,Central,Town,East Section,Market Area-575,2,COMMERCIAL,1418,1205,337219.38,4338.392
MUZAFFARPUR,Rural,N1,South Section,High Street-124,2,COMMERCIAL,894,821,878597.58,2669.385
