hour,day_of_week,month,demand_mw,region
2,5,1,14194.2,Eastern
2,5,2,14746.85,Eastern
2,5,3,17251.14,Eastern
2,5,4,19289.66,Eastern
2,5,5,19145.09,Eastern
2,5,6,21063.4,Eastern
2,5,7,21764.82,Eastern
2,5,8,21051.39,Eastern
2,5,9,21288.51,Eastern
2,5,10,19028.55,Eastern
2,5,11,15022.05,Eastern
2,5,12,13986.82,Eastern
2,6,1,14141.51,Eastern
2,6,2,14916.77,Eastern
2,6,3,17006.24,Eastern
2,6,4,19232.74,Eastern
2,6,5,19918.29,Eastern
2,6,6,21081.77,Eastern
2,6,7,21900.61,Eastern
2,6,8,21175.24,Eastern
2,6,9,21039.59,Eastern
2,6,10,19141.86,Eastern
2,6,11,14787.65,Eastern
2,6,12,13889.88,Eastern
3,0,1,13928.96,Eastern
3,0,2,14283.94,Eastern
3,0,3,16551.63,Eastern
3,0,4,18778.63,Eastern
3,0,5,19613.93,Eastern
3,0,6,20198.58,Eastern
3,0,7,21150.97,Eastern
3,0,8,20879.4,Eastern
3,0,9,20612.62,Eastern
3,0,10,18683.94,Eastern
3,0,11,14556.25,Eastern
3,0,12,13457.47,Eastern
3,1,1,14144.5,Eastern
3,1,2,14749.06,Eastern
3,1,3,16918.73,Eastern
3,1,4,19238.06,Eastern
3,1,5,19817.47,Eastern
3,1,6,20463.15,Eastern
3,1,7,21283.5,Eastern
3,1,8,21468.66,Eastern
3,1,9,20770.91,Eastern
3,1,10,18283.67,Eastern
3,1,11,14838.04,Eastern
3,1,12,13655.49,Eastern
3,2,1,14071.01,Eastern
3,2,2,14700.05,Eastern
3,2,3,17205.83,Eastern
3,2,4,18893.16,Eastern
3,2,5,19299.65,Eastern
3,2,6,20707.81,Eastern
3,2,7,21145.57,Eastern
3,2,8,21106.76,Eastern
3,2,9,20049.02,Eastern
3,2,10,18304.2,Eastern
3,2,11,15059.07,Eastern
3,2,12,13732.87,Eastern
3,3,1,13914.18,Eastern
3,3,2,14869.05,Eastern
3,3,3,17418.95,Eastern
3,3,4,19116.01,Eastern
3,3,5,18679.94,Eastern
3,3,6,20939.07,Eastern
3,3,7,21310.53,Eastern
3,3,8,20932.35,Eastern
3,3,9,20603.63,Eastern
3,3,10,18419.79,Eastern
3,3,11,14885.72,Eastern
3,3,12,13959.33,Eastern
3,4,1,14046.04,Eastern
3,4,2,14678.93,Eastern
3,4,3,17020.08,Eastern
3,4,4,19313.81,Eastern
3,4,5,18278.12,Eastern
3,4,6,21023.68,Eastern
3,4,7,21338.1,Eastern
3,4,8,20682.88,Eastern
3,4,9,21071.33,Eastern
3,4,10,18338.46,Eastern
3,4,11,14814.66,Eastern
3,4,12,13991.7,Eastern
3,5,1,14095.92,Eastern
3,5,2,14624.06,Eastern
3,5,3,17110.42,Eastern
3,5,4,19061.9,Eastern
3,5,5,18849.04,Eastern
3,5,6,20693.57,Eastern
3,5,7,21365.32,Eastern
3,5,8,20747.95,Eastern
3,5,9,20877.61,Eastern
3,5,10,18810.4,Eastern
3,5,11,14884.3,Eastern
3,5,12,13878.86,Eastern
3,6,1,14004.22,Eastern
3,6,2,14782.78,Eastern
3,6,3,16858.32,Eastern
3,6,4,18987.77,Eastern
3,6,5,19595.73,Eastern
3,6,6,20704.7,Eastern
3,6,7,21515.96,Eastern
3,6,8,20857.0,Eastern
3,6,9,20725.58,Eastern
3,6,10,18850.85,Eastern
3,6,11,14689.72,Eastern
3,6,12,13810.19,Eastern
4,0,1,14033.72,Eastern
4,0,2,14377.56,Eastern
4,0,3,16547.06,Eastern
4,0,4,18636.8,Eastern
4,0,5,19366.92,Eastern
4,0,6,19859.95,Eastern
4,0,7,20900.6,Eastern
4,0,8,20642.42,Eastern
4,0,9,20336.66,Eastern
4,0,10,18565.74,Eastern
4,0,11,14654.11,Eastern
4,0,12,13602.77,Eastern
4,1,1,14330.87,Eastern
4,1,2,14902.67,Eastern
4,1,3,16865.93,Eastern
4,1,4,19103.05,Eastern
4,1,5,19498.27,Eastern
4,1,6,20100.75,Eastern
4,1,7,21017.27,Eastern
4,1,8,21243.98,Eastern
4,1,9,20554.2,Eastern
4,1,10,18112.67,Eastern
4,1,11,14942.55,Eastern
4,1,12,13814.72,Eastern
4,2,1,14231.97,Eastern
4,2,2,14811.82,Eastern
4,2,3,17207.83,Eastern
4,2,4,18739.81,Eastern
4,2,5,18992.64,Eastern
4,2,6,20343.63,Eastern
4,2,7,20870.29,Eastern
4,2,8,20870.64,Eastern
4,2,9,19823.88,Eastern
4,2,10,18151.63,Eastern
4,2,11,15119.97,Eastern
4,2,12,13872.24,Eastern
4,3,1,14069.49,Eastern
4,3,2,15037.29,Eastern
4,3,3,17363.73,Eastern
4,3,4,18900.98,Eastern
4,3,5,18407.73,Eastern
4,3,6,20596.36,Eastern
4,3,7,21025.54,Eastern
4,3,8,20710.78,Eastern
4,3,9,20400.33,Eastern
4,3,10,18225.66,Eastern
4,3,11,15044.05,Eastern
4,3,12,14203.45,Eastern
4,4,1,14214.64,Eastern
4,4,2,14800.04,Eastern
4,4,3,17026.83,Eastern
4,4,4,19169.99,Eastern
4,4,5,18043.68,Eastern
4,4,6,20594.12,Eastern
4,4,7,21013.24,Eastern
4,4,8,20548.23,Eastern
4,4,9,20923.63,Eastern
4,4,10,18287.32,Eastern
4,4,11,15005.84,Eastern
4,4,12,14094.07,Eastern
4,5,1,14222.2,Eastern
4,5,2,14769.4,Eastern
4,5,3,17119.6,Eastern
4,5,4,18894.54,Eastern
4,5,5,18574.63,Eastern
4,5,6,20278.22,Eastern
4,5,7,21055.83,Eastern
4,5,8,20559.64,Eastern
4,5,9,20671.88,Eastern
4,5,10,18675.37,Eastern
4,5,11,14999.17,Eastern
4,5,12,14006.73,Eastern
4,6,1,14154.87,Eastern
4,6,2,14943.37,Eastern
4,6,3,16845.16,Eastern
4,6,4,18787.54,Eastern
4,6,5,19297.75,Eastern
4,6,6,20287.86,Eastern
4,6,7,21303.77,Eastern
4,6,8,20614.5,Eastern
4,6,9,20575.0,Eastern
4,6,10,18705.46,Eastern
4,6,11,14821.12,Eastern
4,6,12,13946.11,Eastern
5,0,1,14554.95,Eastern
5,0,2,14954.78,Eastern
5,0,3,16731.72,Eastern
5,0,4,18317.54,Eastern
5,0,5,18549.05,Eastern
5,0,6,19016.1,Eastern
5,0,7,20123.12,Eastern
5,0,8,19964.84,Eastern
5,0,9,19825.2,Eastern
5,0,10,18268.18,Eastern
5,0,11,15039.46,Eastern
5,0,12,14266.8,Eastern
5,1,1,14872.6,Eastern
5,1,2,15562.12,Eastern
5,1,3,17017.4,Eastern
5,1,4,18751.03,Eastern
5,1,5,18653.51,Eastern
5,1,6,19175.66,Eastern
5,1,7,20273.3,Eastern
5,1,8,20597.45,Eastern
5,1,9,20102.44,Eastern
5,1,10,17874.7,Eastern
5,1,11,15434.77,Eastern
5,1,12,14507.21,Eastern
5,2,1,14789.25,Eastern
5,2,2,15369.36,Eastern
5,2,3,17327.94,Eastern
5,2,4,18400.82,Eastern
5,2,5,18202.61,Eastern
5,2,6,19472.1,Eastern
5,2,7,20130.61,Eastern
5,2,8,20228.19,Eastern
5,2,9,19326.33,Eastern
5,2,10,17908.23,Eastern
5,2,11,15580.04,Eastern
5,2,12,14478.04,Eastern
5,3,1,14618.25,Eastern
5,3,2,15654.05,Eastern
5,3,3,17483.54,Eastern
5,3,4,18495.78,Eastern
5,3,5,17670.57,Eastern
5,3,6,19617.51,Eastern
5,3,7,20219.52,Eastern
5,3,8,20092.45,Eastern
5,3,9,19872.02,Eastern
5,3,10,17969.15,Eastern
5,3,11,15535.75,Eastern
5,3,12,14854.69,Eastern
5,4,1,14750.79,Eastern
5,4,2,15409.7,Eastern
5,4,3,17269.86,Eastern
5,4,4,18760.14,Eastern
5,4,5,17335.26,Eastern
5,4,6,19615.57,Eastern
5,4,7,20266.64,Eastern
5,4,8,19976.12,Eastern
5,4,9,20415.67,Eastern
5,4,10,18057.01,Eastern
5,4,11,15491.12,Eastern
5,4,12,14607.63,Eastern
5,5,1,14761.31,Eastern
5,5,2,15376.98,Eastern
5,5,3,17378.63,Eastern
5,5,4,18498.24,Eastern
5,5,5,17861.54,Eastern
5,5,6,19358.2,Eastern
5,5,7,20312.17,Eastern
5,5,8,19929.15,Eastern
5,5,9,20217.27,Eastern
5,5,10,18440.84,Eastern
5,5,11,15368.48,Eastern
5,5,12,14567.87,Eastern
5,6,1,14630.09,Eastern
5,6,2,15490.21,Eastern
5,6,3,16962.45,Eastern
5,6,4,18352.9,Eastern
5,6,5,18316.95,Eastern
5,6,6,19243.6,Eastern
5,6,7,20360.19,Eastern
5,6,8,19882.73,Eastern
5,6,9,20045.79,Eastern
5,6,10,18472.15,Eastern
5,6,11,15161.13,Eastern
5,6,12,14485.88,Eastern
6,0,1,15744.16,Eastern
6,0,2,16179.97,Eastern
6,0,3,16994.29,Eastern
6,0,4,17972.08,Eastern
6,0,5,17984.24,Eastern
6,0,6,18534.65,Eastern
6,0,7,19552.62,Eastern
6,0,8,19194.74,Eastern
6,0,9,18987.35,Eastern
6,0,10,17575.23,Eastern
6,0,11,15295.52,Eastern
6,0,12,15264.64,Eastern
6,1,1,15940.81,Eastern
6,1,2,16661.44,Eastern
6,1,3,17245.25,Eastern
6,1,4,18383.64,Eastern
6,1,5,18040.64,Eastern
6,1,6,18655.02,Eastern
6,1,7,19683.0,Eastern
6,1,8,19841.98,Eastern
6,1,9,19236.32,Eastern
6,1,10,17349.19,Eastern
6,1,11,15710.88,Eastern
6,1,12,15458.12,Eastern
6,2,1,15807.73,Eastern
6,2,2,16399.11,Eastern
6,2,3,17528.74,Eastern
6,2,4,17957.9,Eastern
6,2,5,17611.35,Eastern
6,2,6,18828.88,Eastern
6,2,7,19502.15,Eastern
6,2,8,19513.32,Eastern
6,2,9,18634.57,Eastern
6,2,10,17378.71,Eastern
6,2,11,15906.04,Eastern
6,2,12,15474.11,Eastern
6,3,1,15645.41,Eastern
6,3,2,16689.24,Eastern
6,3,3,17649.78,Eastern
6,3,4,18063.57,Eastern
6,3,5,17119.63,Eastern
6,3,6,19006.78,Eastern
6,3,7,19543.58,Eastern
6,3,8,19360.64,Eastern
6,3,9,19105.63,Eastern
6,3,10,17494.14,Eastern
6,3,11,15880.86,Eastern
6,3,12,15764.27,Eastern
6,4,1,15761.0,Eastern
6,4,2,16401.08,Eastern
6,4,3,17513.84,Eastern
6,4,4,18360.96,Eastern
6,4,5,16808.74,Eastern
6,4,6,19086.96,Eastern
6,4,7,19589.05,Eastern
6,4,8,19232.2,Eastern
6,4,9,19643.23,Eastern
6,4,10,17557.98,Eastern
6,4,11,15763.33,Eastern
6,4,12,15588.42,Eastern
6,5,1,15796.68,Eastern
6,5,2,16263.82,Eastern
6,5,3,17509.86,Eastern
6,5,4,18132.99,Eastern
6,5,5,17424.91,Eastern
6,5,6,18763.23,Eastern
6,5,7,19668.69,Eastern
6,5,8,19277.44,Eastern
6,5,9,19408.22,Eastern
6,5,10,17788.47,Eastern
6,5,11,15620.99,Eastern
6,5,12,15442.22,Eastern
6,6,1,15499.75,Eastern
6,6,2,16289.07,Eastern
6,6,3,17106.2,Eastern
6,6,4,17964.93,Eastern
6,6,5,17704.33,Eastern
6,6,6,18609.13,Eastern
6,6,7,19608.71,Eastern
6,6,8,19023.77,Eastern
6,6,9,19190.88,Eastern
6,6,10,17808.16,Eastern
6,6,11,15322.74,Eastern
6,6,12,15257.27,Eastern
7,0,1,17214.36,Eastern
7,0,2,17564.0,Eastern
7,0,3,17440.54,Eastern
7,0,4,18042.54,Eastern
7,0,5,18009.08,Eastern
7,0,6,18730.16,Eastern
7,0,7,19496.97,Eastern
7,0,8,19222.18,Eastern
7,0,9,18913.23,Eastern
7,0,10,17665.54,Eastern
7,0,11,15771.81,Eastern
7,0,12,16428.7,Eastern
7,1,1,17393.52,Eastern
7,1,2,17948.86,Eastern
7,1,3,17670.89,Eastern
7,1,4,18486.64,Eastern
7,1,5,18010.7,Eastern
7,1,6,18791.59,Eastern
7,1,7,19680.97,Eastern
7,1,8,19766.18,Eastern
7,1,9,19159.76,Eastern
7,1,10,17498.57,Eastern
7,1,11,16228.99,Eastern
7,1,12,16590.41,Eastern
7,2,1,17227.97,Eastern
7,2,2,17686.34,Eastern
7,2,3,17963.89,Eastern
7,2,4,17937.88,Eastern
7,2,5,17677.16,Eastern
7,2,6,18988.65,Eastern
7,2,7,19554.76,Eastern
7,2,8,19436.35,Eastern
7,2,9,18746.73,Eastern
7,2,10,17448.29,Eastern
7,2,11,16349.78,Eastern
7,2,12,16594.06,Eastern
7,3,1,17133.14,Eastern
7,3,2,17959.46,Eastern
7,3,3,18034.9,Eastern
7,3,4,18122.28,Eastern
7,3,5,17173.61,Eastern
7,3,6,19189.94,Eastern
7,3,7,19518.37,Eastern
7,3,8,19295.47,Eastern
7,3,9,19082.59,Eastern
7,3,10,17576.6,Eastern
7,3,11,16374.26,Eastern
7,3,12,16753.62,Eastern
7,4,1,17184.54,Eastern
7,4,2,17606.25,Eastern
7,4,3,17997.69,Eastern
7,4,4,18460.21,Eastern
7,4,5,16928.63,Eastern
7,4,6,19181.23,Eastern
7,4,7,19697.98,Eastern
7,4,8,19258.45,Eastern
7,4,9,19638.08,Eastern
7,4,10,17644.02,Eastern
7,4,11,16288.32,Eastern
7,4,12,16814.86,Eastern
7,5,1,17243.82,Eastern
7,5,2,17446.58,Eastern
7,5,3,17944.26,Eastern
7,5,4,18232.64,Eastern
7,5,5,17489.89,Eastern
7,5,6,18912.4,Eastern
7,5,7,19701.23,Eastern
7,5,8,19226.42,Eastern
7,5,9,19367.28,Eastern
7,5,10,17840.24,Eastern
7,5,11,16094.99,Eastern
7,5,12,16569.98,Eastern
7,6,1,16816.1,Eastern
7,6,2,17361.14,Eastern
7,6,3,17433.93,Eastern
7,6,4,18075.4,Eastern
7,6,5,17723.57,Eastern
7,6,6,18655.78,Eastern
7,6,7,19504.41,Eastern
7,6,8,18922.2,Eastern
7,6,9,18960.24,Eastern
7,6,10,17755.36,Eastern
7,6,11,15798.44,Eastern
7,6,12,16191.83,Eastern
8,0,1,17729.8,Eastern
8,0,2,17870.79,Eastern
8,0,3,17496.19,Eastern
8,0,4,18097.77,Eastern
8,0,5,18129.27,Eastern
8,0,6,19011.85,Eastern
8,0,7,19791.04,Eastern
8,0,8,19435.81,Eastern
8,0,9,19136.78,Eastern
8,0,10,17961.02,Eastern
8,0,11,15937.08,Eastern
8,0,12,16764.62,Eastern
8,1,1,17884.95,Eastern
8,1,2,18221.22,Eastern
8,1,3,17694.49,Eastern
8,1,4,18543.38,Eastern
8,1,5,18154.95,Eastern
8,1,6,19058.27,Eastern
8,1,7,19854.31,Eastern
8,1,8,19914.69,Eastern
8,1,9,19355.39,Eastern
8,1,10,17624.19,Eastern
8,1,11,16269.8,Eastern
8,1,12,16855.56,Eastern
8,2,1,17709.34,Eastern
8,2,2,18058.62,Eastern
8,2,3,18023.23,Eastern
8,2,4,17991.57,Eastern
8,2,5,17894.82,Eastern
8,2,6,19134.66,Eastern
8,2,7,19754.12,Eastern
8,2,8,19645.74,Eastern
8,2,9,19024.46,Eastern
8,2,10,17591.79,Eastern
8,2,11,16416.49,Eastern
8,2,12,16852.54,Eastern
8,3,1,17631.99,Eastern
8,3,2,18297.33,Eastern
8,3,3,18070.38,Eastern
8,3,4,18187.07,Eastern
8,3,5,17362.76,Eastern
8,3,6,19426.42,Eastern
8,3,7,19725.31,Eastern
8,3,8,19430.8,Eastern
8,3,9,19507.55,Eastern
8,3,10,17779.78,Eastern
8,3,11,16417.04,Eastern
8,3,12,16939.25,Eastern
8,4,1,17705.27,Eastern
8,4,2,18003.32,Eastern
8,4,3,18030.66,Eastern
8,4,4,18505.62,Eastern
8,4,5,17086.85,Eastern
8,4,6,19466.73,Eastern
8,4,7,20002.01,Eastern
8,4,8,19436.38,Eastern
8,4,9,19844.74,Eastern
8,4,10,17787.84,Eastern
8,4,11,16289.33,Eastern
8,4,12,17097.93,Eastern
8,5,1,17734.33,Eastern
8,5,2,17738.1,Eastern
8,5,3,17904.09,Eastern
8,5,4,18320.24,Eastern
8,5,5,17644.62,Eastern
8,5,6,19070.61,Eastern
8,5,7,19874.6,Eastern
8,5,8,19416.66,Eastern
8,5,9,19625.13,Eastern
8,5,10,17966.83,Eastern
8,5,11,16116.07,Eastern
8,5,12,16827.62,Eastern
8,6,1,17261.67,Eastern
8,6,2,17542.99,Eastern
8,6,3,17339.96,Eastern
8,6,4,18063.82,Eastern
8,6,5,17788.64,Eastern
8,6,6,18746.59,Eastern
8,6,7,19618.38,Eastern
8,6,8,18985.56,Eastern
8,6,9,19018.91,Eastern
8,6,10,17834.26,Eastern
8,6,11,15750.57,Eastern
8,6,12,16397.56,Eastern
9,0,1,17823.91,Eastern
9,0,2,17826.87,Eastern
9,0,3,17551.15,Eastern
9,0,4,18401.6,Eastern
9,0,5,18477.15,Eastern
9,0,6,19482.81,Eastern
9,0,7,20182.1,Eastern
9,0,8,19819.71,Eastern
9,0,9,19564.16,Eastern
9,0,10,18250.3,Eastern
9,0,11,16009.42,Eastern
9,0,12,16709.37,Eastern
9,1,1,17872.94,Eastern
9,1,2,18134.93,Eastern
9,1,3,17727.03,Eastern
9,1,4,18760.8,Eastern
9,1,5,18521.22,Eastern
9,1,6,19522.11,Eastern
9,1,7,20291.87,Eastern
9,1,8,20309.91,Eastern
9,1,9,19726.21,Eastern
9,1,10,17898.81,Eastern
9,1,11,16262.02,Eastern
9,1,12,16750.25,Eastern
9,2,1,17729.6,Eastern
9,2,2,17948.95,Eastern
9,2,3,18056.38,Eastern
9,2,4,18210.51,Eastern
9,2,5,18198.26,Eastern
9,2,6,19519.54,Eastern
9,2,7,20207.25,Eastern
9,2,8,20027.88,Eastern
9,2,9,19524.14,Eastern
9,2,10,17909.51,Eastern
9,2,11,16462.87,Eastern
9,2,12,16846.47,Eastern
9,3,1,17620.7,Eastern
9,3,2,18177.27,Eastern
9,3,3,18129.08,Eastern
9,3,4,18402.8,Eastern
9,3,5,17724.7,Eastern
9,3,6,19821.6,Eastern
9,3,7,20073.7,Eastern
9,3,8,19714.13,Eastern
9,3,9,19804.51,Eastern
9,3,10,18068.17,Eastern
9,3,11,16349.3,Eastern
9,3,12,16867.48,Eastern
9,4,1,17765.12,Eastern
9,4,2,17964.42,Eastern
9,4,3,18095.26,Eastern
9,4,4,18744.15,Eastern
9,4,5,17462.08,Eastern
9,4,6,19868.58,Eastern
9,4,7,20355.88,Eastern
9,4,8,19840.43,Eastern
9,4,9,20181.1,Eastern
9,4,10,18111.41,Eastern
9,4,11,16267.54,Eastern
9,4,12,17078.61,Eastern
9,5,1,17733.36,Eastern
9,5,2,17695.8,Eastern
9,5,3,17916.73,Eastern
9,5,4,18646.48,Eastern
9,5,5,17940.74,Eastern
9,5,6,19399.09,Eastern
9,5,7,20202.12,Eastern
9,5,8,19746.27,Eastern
9,5,9,19959.8,Eastern
9,5,10,18228.37,Eastern
9,5,11,16104.8,Eastern
9,5,12,16824.9,Eastern
9,6,1,17209.4,Eastern
9,6,2,17367.71,Eastern
9,6,3,17317.08,Eastern
9,6,4,18197.93,Eastern
9,6,5,17939.69,Eastern
9,6,6,18890.92,Eastern
9,6,7,19870.91,Eastern
9,6,8,19243.3,Eastern
9,6,9,19212.91,Eastern
9,6,10,17977.3,Eastern
9,6,11,15625.09,Eastern
9,6,12,16295.28,Eastern
10,0,1,17602.36,Eastern
10,0,2,17474.52,Eastern
10,0,3,17599.48,Eastern
10,0,4,18703.14,Eastern
10,0,5,18909.55,Eastern
10,0,6,19947.8,Eastern
10,0,7,20526.42,Eastern
10,0,8,20182.41,Eastern
10,0,9,19834.44,Eastern
10,0,10,18456.14,Eastern
10,0,11,15923.76,Eastern
10,0,12,16497.95,Eastern
10,1,1,17487.0,Eastern
10,1,2,17720.88,Eastern
10,1,3,17715.47,Eastern
10,1,4,18997.75,Eastern
10,1,5,18921.48,Eastern
10,1,6,19979.42,Eastern
10,1,7,20505.43,Eastern
10,1,8,20649.43,Eastern
10,1,9,19924.91,Eastern
10,1,10,18107.58,Eastern
10,1,11,16194.92,Eastern
10,1,12,16444.69,Eastern
10,2,1,17391.01,Eastern
10,2,2,17610.39,Eastern
10,2,3,18024.66,Eastern
10,2,4,18477.15,Eastern
10,2,5,18607.19,Eastern
10,2,6,19956.5,Eastern
10,2,7,20529.04,Eastern
10,2,8,20306.91,Eastern
10,2,9,19770.74,Eastern
10,2,10,18157.41,Eastern
10,2,11,16402.58,Eastern
10,2,12,16525.2,Eastern
10,3,1,17251.21,Eastern
10,3,2,17750.72,Eastern
10,3,3,18167.45,Eastern
10,3,4,18655.77,Eastern
10,3,5,17967.18,Eastern
10,3,6,20188.58,Eastern
10,3,7,20423.46,Eastern
10,3,8,19967.24,Eastern
10,3,9,20046.23,Eastern
10,3,10,18253.74,Eastern
10,3,11,16219.58,Eastern
10,3,12,16600.28,Eastern
10,4,1,17455.59,Eastern
10,4,2,17607.92,Eastern
10,4,3,18085.89,Eastern
10,4,4,18987.62,Eastern
10,4,5,17876.31,Eastern
10,4,6,20236.25,Eastern
10,4,7,20629.24,Eastern
10,4,8,20118.4,Eastern
10,4,9,20443.46,Eastern
10,4,10,18341.39,Eastern
10,4,11,16169.53,Eastern
10,4,12,16891.07,Eastern
10,5,1,17343.64,Eastern
10,5,2,17354.3,Eastern
10,5,3,17928.97,Eastern
10,5,4,18980.27,Eastern
10,5,5,18258.38,Eastern
10,5,6,19723.65,Eastern
10,5,7,20385.34,Eastern
10,5,8,20017.95,Eastern
10,5,9,20189.62,Eastern
10,5,10,18478.32,Eastern
10,5,11,16013.4,Eastern
10,5,12,16583.01,Eastern
10,6,1,17010.66,Eastern
10,6,2,17019.75,Eastern
10,6,3,17295.83,Eastern
10,6,4,18354.22,Eastern
10,6,5,18199.09,Eastern
10,6,6,19122.65,Eastern
10,6,7,19996.19,Eastern
10,6,8,19519.02,Eastern
10,6,9,19465.3,Eastern
10,6,10,18103.89,Eastern
10,6,11,15548.47,Eastern
10,6,12,16061.26,Eastern
11,0,1,17299.43,Eastern
11,0,2,17221.09,Eastern
11,0,3,17611.28,Eastern
11,0,4,18952.37,Eastern
11,0,5,19312.21,Eastern
11,0,6,20200.59,Eastern
11,0,7,20698.19,Eastern
11,0,8,20350.75,Eastern
11,0,9,20027.8,Eastern
11,0,10,18539.89,Eastern
11,0,11,15869.0,Eastern
11,0,12,16243.78,Eastern
11,1,1,17152.81,Eastern
11,1,2,17425.32,Eastern
11,1,3,17782.88,Eastern
11,1,4,19218.48,Eastern
11,1,5,19254.68,Eastern
11,1,6,20276.19,Eastern
11,1,7,20596.48,Eastern
11,1,8,20924.48,Eastern
11,1,9,20058.35,Eastern
11,1,10,18227.3,Eastern
11,1,11,16104.62,Eastern
11,1,12,16259.72,Eastern
11,2,1,17055.22,Eastern
11,2,2,17296.74,Eastern
11,2,3,18096.25,Eastern
11,2,4,18735.61,Eastern
11,2,5,18887.12,Eastern
11,2,6,20289.03,Eastern
11,2,7,20668.25,Eastern
11,2,8,20537.25,Eastern
11,2,9,19960.11,Eastern
11,2,10,18308.53,Eastern
11,2,11,16318.49,Eastern
11,2,12,16364.29,Eastern
11,3,1,16864.56,Eastern
11,3,2,17402.07,Eastern
11,3,3,18160.11,Eastern
11,3,4,18900.99,Eastern
11,3,5,18381.23,Eastern
11,3,6,20542.4,Eastern
11,3,7,20574.13,Eastern
11,3,8,20176.71,Eastern
11,3,9,20115.91,Eastern
11,3,10,18390.65,Eastern
11,3,11,16139.06,Eastern
11,3,12,16425.75,Eastern
11,4,1,17164.15,Eastern
11,4,2,17431.82,Eastern
11,4,3,18195.02,Eastern
11,4,4,19330.87,Eastern
11,4,5,18249.66,Eastern
11,4,6,20473.8,Eastern
11,4,7,20849.92,Eastern
11,4,8,20268.95,Eastern
11,4,9,20639.1,Eastern
11,4,10,18467.4,Eastern
11,4,11,16111.85,Eastern
11,4,12,16780.59,Eastern
11,5,1,16971.52,Eastern
11,5,2,17076.02,Eastern
11,5,3,17928.24,Eastern
11,5,4,19253.65,Eastern
11,5,5,18609.29,Eastern
11,5,6,19950.04,Eastern
11,5,7,20610.4,Eastern
11,5,8,20153.19,Eastern
11,5,9,20318.93,Eastern
11,5,10,18579.76,Eastern
11,5,11,15962.25,Eastern
11,5,12,16380.4,Eastern
11,6,1,16749.96,Eastern
11,6,2,16731.62,Eastern
11,6,3,17254.55,Eastern
11,6,4,18566.23,Eastern
11,6,5,18488.83,Eastern
11,6,6,19341.19,Eastern
11,6,7,20157.98,Eastern
11,6,8,19549.01,Eastern
11,6,9,19613.29,Eastern
11,6,10,18184.16,Eastern
11,6,11,15466.48,Eastern
11,6,12,15996.02,Eastern
12,0,1,16908.62,Eastern
12,0,2,16921.9,Eastern
12,0,3,17584.89,Eastern
12,0,4,19076.87,Eastern
12,0,5,19544.64,Eastern
12,0,6,20345.27,Eastern
12,0,7,20712.91,Eastern
12,0,8,20476.67,Eastern
12,0,9,20069.11,Eastern
12,0,10,18541.79,Eastern
12,0,11,15744.42,Eastern
12,0,12,16016.08,Eastern
12,1,1,16865.94,Eastern
12,1,2,17057.61,Eastern
12,1,3,17710.85,Eastern
12,1,4,19465.91,Eastern
12,1,5,19562.22,Eastern
12,1,6,20426.42,Eastern
12,1,7,20686.04,Eastern
12,1,8,20983.12,Eastern
12,1,9,20046.92,Eastern
12,1,10,18192.88,Eastern
12,1,11,16015.14,Eastern
12,1,12,16009.85,Eastern
12,2,1,16730.67,Eastern
12,2,2,16963.86,Eastern
12,2,3,18033.16,Eastern
12,2,4,18962.24,Eastern
12,2,5,19161.07,Eastern
12,2,6,20495.16,Eastern
12,2,7,20707.52,Eastern
12,2,8,20586.12,Eastern
12,2,9,20026.04,Eastern
12,2,10,18291.98,Eastern
12,2,11,16175.41,Eastern
12,2,12,16181.04,Eastern
12,3,1,16535.45,Eastern
12,3,2,17058.04,Eastern
12,3,3,18093.46,Eastern
12,3,4,19121.38,Eastern
12,3,5,18633.46,Eastern
12,3,6,20718.94,Eastern
12,3,7,20672.88,Eastern
12,3,8,20314.48,Eastern
12,3,9,20159.98,Eastern
12,3,10,18422.09,Eastern
12,3,11,15962.47,Eastern
12,3,12,16249.85,Eastern
12,4,1,16867.98,Eastern
12,4,2,17192.12,Eastern
12,4,3,18092.73,Eastern
12,4,4,19515.66,Eastern
12,4,5,18583.93,Eastern
12,4,6,20608.44,Eastern
12,4,7,20893.14,Eastern
12,4,8,20291.38,Eastern
12,4,9,20696.15,Eastern
12,4,10,18481.34,Eastern
12,4,11,16004.04,Eastern
12,4,12,16593.76,Eastern
12,5,1,16645.39,Eastern
12,5,2,16743.21,Eastern
12,5,3,17877.47,Eastern
12,5,4,19386.41,Eastern
12,5,5,18888.57,Eastern
12,5,6,20124.22,Eastern
12,5,7,20679.6,Eastern
12,5,8,20228.89,Eastern
12,5,9,20246.9,Eastern
12,5,10,18567.91,Eastern
12,5,11,15810.02,Eastern
12,5,12,16248.68,Eastern
12,6,1,16436.28,Eastern
12,6,2,16467.39,Eastern
12,6,3,17214.54,Eastern
12,6,4,18722.1,Eastern
12,6,5,18839.12,Eastern
12,6,6,19534.02,Eastern
12,6,7,20282.75,Eastern
12,6,8,19566.74,Eastern
12,6,9,19686.17,Eastern
12,6,10,18173.07,Eastern
12,6,11,15404.88,Eastern
12,6,12,15795.89,Eastern
13,0,1,16173.69,Eastern
13,0,2,16245.48,Eastern
13,0,3,17221.23,Eastern
13,0,4,18957.88,Eastern
13,0,5,19723.28,Eastern
13,0,6,20310.05,Eastern
13,0,7,20613.19,Eastern
13,0,8,20408.66,Eastern
13,0,9,19836.46,Eastern
